x,y,cluster,income_decile
-35.526653,-7.6752973,1,8.0
4.716511,15.756343,1,1.0
49.5795,3.7173195,3,10.0
-35.08127,-10.539205,3,6.0
-36.6574,-31.653616,4,2.0
27.87339,43.873135,1,6.0
-37.13594,-31.024073,4,4.0
-29.566477,15.935453,1,1.0
-38.57544,-33.351963,4,5.0
-36.55519,-36.81641,4,4.0
-28.6224,27.701326,3,6.0
-35.18885,33.82056,1,2.0
8.721292,22.582388,3,8.0
-9.100285,7.0331473,1,3.0
-11.198909,14.192722,1,1.0
-25.212702,6.126781,1,6.0
-1.588685,51.01479,1,1.0
-62.691383,4.549653,1,5.0
-57.516,7.6061177,1,4.0
39.808292,-5.9334016,3,8.0
36.500885,-18.009054,3,6.0
-55.978706,37.02439,1,4.0
37.025448,-4.637813,3,10.0
14.123961,46.531673,3,9.0
22.73284,28.696163,3,8.0
44.13353,5.934032,3,10.0
-34.495735,-42.128513,3,8.0
2.020908,20.49289,3,10.0
20.983921,38.306263,3,6.0
49.12609,4.2691154,3,10.0
3.374542,49.91668,1,8.0
-41.030468,50.904118,1,2.0
-51.686214,28.955965,1,2.0
-37.267715,3.252314,1,7.0
-4.806606,17.436146,3,4.0
46.804947,17.933254,3,8.0
-4.763013,17.428766,1,7.0
-22.67886,34.9565,1,6.0
1.1398185,16.04424,3,9.0
-29.060802,13.6226,1,2.0
-60.19959,3.3915918,1,2.0
64.41283,44.050915,0,5.0
-37.174526,-8.252875,1,4.0
-5.7054753,42.645584,1,1.0
13.90994,47.974216,3,7.0
60.230453,40.195217,0,4.0
-54.194916,-33.858006,4,2.0
-53.14447,-31.157366,4,1.0
-55.37194,-34.2609,4,2.0
-11.413778,10.436832,1,1.0
-9.854289,14.845502,1,1.0
-54.979687,-34.306175,4,2.0
-67.84762,8.531896,1,1.0
-48.25987,48.697838,1,2.0
-4.2165437,41.54766,3,4.0
-61.038185,3.7034874,1,3.0
5.852658,21.676691,1,3.0
3.8953915,-21.82967,3,7.0
-54.86973,-44.004322,4,6.0
43.235153,-12.312841,3,7.0
-54.900368,-43.958263,4,2.0
26.04183,0.67513144,3,9.0
29.90404,-56.850044,3,4.0
-12.198343,-55.994305,1,5.0
22.694544,1.1231008,3,10.0
25.78249,0.33063892,3,7.0
32.40304,-54.791584,3,4.0
-50.270523,-42.810486,4,2.0
-25.007591,47.14418,1,3.0
-35.109043,27.434248,1,2.0
-49.270046,-47.878372,4,1.0
-35.30975,26.967318,1,1.0
-50.03558,-37.948483,4,5.0
-38.69438,24.751232,1,1.0
-48.96051,-20.423643,4,1.0
-23.567263,33.81472,1,2.0
-10.664993,-61.39891,1,2.0
-59.095703,29.523443,1,2.0
-9.3468075,-63.410927,1,10.0
-9.374885,-63.399612,3,10.0
-11.580618,-61.78472,1,3.0
-11.1355095,-61.588165,1,2.0
-10.519902,-62.474403,1,7.0
-49.561546,9.533042,1,8.0
-30.570951,11.820123,1,4.0
20.447212,34.55174,3,6.0
-32.618736,47.42308,1,9.0
-55.76843,9.250897,1,2.0
-25.065212,-6.602856,1,8.0
-50.731995,10.230778,1,7.0
11.526195,48.38101,3,5.0
11.999348,53.82683,1,4.0
-18.378994,55.812725,3,7.0
-37.300545,0.019841464,1,4.0
34.945194,-8.854661,3,8.0
-37.648468,-4.4231567,1,8.0
40.89379,5.77376,3,10.0
46.232452,-12.325656,3,7.0
-28.110447,18.31082,1,6.0
7.473728,-83.80995,4,2.0
-48.13154,12.393303,1,9.0
-39.006367,-9.982296,1,7.0
-0.72136855,22.092243,3,9.0
-21.134653,47.202248,1,7.0
9.225274,-16.209862,3,10.0
43.9243,-10.006655,3,8.0
-39.90492,-41.345142,4,8.0
-5.85568,48.265892,3,5.0
21.839714,-15.646543,3,7.0
45.987175,23.956587,3,10.0
19.966347,34.47746,3,3.0
28.516062,34.80393,3,5.0
-34.515736,-14.694317,1,6.0
30.088398,-59.40518,1,5.0
3.3897088,-40.38616,1,1.0
58.36951,-41.422703,5,4.0
-3.8632903,-20.657635,3,8.0
-37.72699,-14.779069,1,3.0
-27.034925,-41.231415,4,4.0
-10.373484,-26.089426,1,7.0
8.017872,-25.644377,1,5.0
-23.567152,31.079136,1,8.0
45.504063,-8.229106,3,9.0
23.77913,-5.260942,3,8.0
25.983677,-11.884116,3,5.0
-36.541622,49.37461,1,6.0
46.918526,-5.660201,3,8.0
-46.113567,-18.51974,4,5.0
25.585598,39.37971,3,10.0
20.887373,11.35191,3,5.0
-25.57556,-48.476284,4,3.0
3.481407,-42.5187,1,2.0
-13.24114,-32.969917,1,2.0
48.2624,-23.39847,3,10.0
-2.7687223,-41.76514,3,7.0
-13.084519,-32.568855,1,3.0
-12.718614,-31.757996,1,2.0
-2.5884526,-41.40768,4,4.0
-37.58957,-14.777473,1,1.0
3.9160397,-42.530224,1,1.0
1.4995493,-33.1866,3,4.0
5.960312,-41.75172,1,4.0
11.262906,-33.426304,3,9.0
2.113725,-29.390247,3,9.0
10.722184,-37.871548,3,6.0
-11.94648,-34.518784,1,1.0
-0.17766578,-29.693542,1,2.0
17.562925,-32.648533,3,10.0
13.563265,-42.363686,3,10.0
-30.137827,-51.150112,4,3.0
-2.3748605,-35.863323,1,2.0
26.962801,-52.063858,3,8.0
60.65976,-38.70656,5,10.0
1.3495343,-36.95828,1,1.0
-33.73772,-16.816336,1,6.0
56.29571,-41.286266,5,5.0
31.364948,-32.450615,3,9.0
52.192276,15.259149,3,10.0
-37.355434,-0.40328577,1,4.0
-7.1781135,41.137848,3,3.0
-37.434845,-5.8119597,1,9.0
-58.21483,37.80431,1,7.0
63.940212,39.075768,0,5.0
49.737667,14.1207,3,7.0
25.538656,22.098276,1,9.0
25.511278,41.407196,3,9.0
-19.110659,29.42177,1,6.0
31.617386,-56.334854,3,9.0
0.116422854,33.127697,3,8.0
-44.31316,49.591488,1,2.0
-26.105747,-5.769689,1,10.0
44.609592,-7.7240834,3,10.0
-36.16462,46.78218,1,2.0
45.34717,16.000118,3,9.0
-35.799835,33.773254,1,4.0
-21.751656,-6.2349777,1,5.0
-7.981847,36.17656,1,1.0
25.006283,45.011253,1,5.0
-4.9583874,54.14656,1,1.0
21.912857,9.560657,1,1.0
-6.192718,32.512505,1,6.0
-45.50452,49.93545,1,2.0
24.161278,43.346134,1,8.0
-9.3177595,6.211815,1,1.0
18.471865,-38.512314,3,9.0
2.0160496,-36.838867,3,7.0
14.165047,26.160269,3,7.0
14.311204,-22.617956,3,8.0
-5.2070622,-27.100695,1,8.0
-21.19655,-2.9267256,2,8.0
-34.123,32.550377,1,2.0
3.81179,-38.15567,3,5.0
13.840065,25.186192,3,7.0
-14.343739,24.806635,1,3.0
24.356915,37.982124,3,9.0
-5.1509595,2.4256544,3,5.0
-28.873592,13.350604,1,1.0
39.78518,0.94481796,3,10.0
-6.938163,33.39967,3,10.0
-49.544727,8.24072,1,5.0
0.82044065,37.619003,3,2.0
44.408455,22.033028,3,9.0
0.45848027,35.741444,3,6.0
31.50616,5.695264,3,10.0
3.8445237,-21.9926,3,8.0
24.512808,38.921642,3,8.0
7.003443,-78.292435,1,2.0
7.6741514,-79.17796,1,1.0
-42.847633,-9.95184,1,2.0
25.05488,36.874664,3,7.0
27.30651,-2.9978812,3,8.0
33.46769,-50.79445,3,10.0
19.77938,-20.851448,3,10.0
36.31069,-31.511663,3,10.0
31.575468,-30.383266,3,7.0
-26.380144,-12.589609,3,10.0
54.147778,-22.261282,3,9.0
11.08778,42.83584,3,9.0
19.970839,39.62481,1,7.0
12.019975,43.90954,3,8.0
38.724197,-4.3423724,3,9.0
21.790907,37.404793,3,5.0
29.009312,-51.72667,3,9.0
11.682139,43.154243,3,7.0
-29.923897,-10.496575,1,6.0
-54.563297,32.438923,1,2.0
-25.73401,9.840753,1,6.0
38.111492,-9.353525,3,5.0
39.992367,21.13354,3,9.0
33.889896,-50.177994,3,
20.429081,-58.34492,4,3.0
32.535816,-48.153545,3,7.0
46.4791,21.997952,3,10.0
-34.94239,-9.266693,3,9.0
46.317234,22.209925,3,8.0
-1.3616022,12.881344,3,8.0
0.36597264,40.94027,3,10.0
29.154879,-57.19142,1,5.0
-33.100685,27.331427,1,3.0
-23.27873,50.797817,1,2.0
25.299917,-8.547388,3,3.0
11.255434,24.927237,3,6.0
-50.561626,-38.030933,4,1.0
-4.3790917,32.373024,1,4.0
-7.325112,48.858803,1,5.0
-3.3067145,30.931328,1,4.0
-1.4205594,33.725727,1,5.0
10.14127,-16.18375,3,10.0
-5.130213,2.1868436,3,4.0
52.208496,-18.32408,3,10.0
-39.76584,-12.856225,1,10.0
-47.333267,28.36121,1,4.0
-1.5636227,-27.218174,1,2.0
7.883449,-77.47122,4,6.0
2.420626,-14.976197,2,9.0
-42.409603,23.958296,1,1.0
-42.946346,-39.381588,4,8.0
-3.2712765,-36.760212,1,8.0
-1.45758,-3.4074202,2,6.0
21.363667,14.800304,1,7.0
7.7238503,-25.462694,3,5.0
65.80713,32.71286,0,10.0
33.894783,-31.540804,3,10.0
-56.98438,11.267175,1,2.0
-5.7803617,54.87908,1,2.0
12.794692,37.986046,3,10.0
17.600584,35.10563,3,9.0
11.9801,37.641068,3,10.0
10.379908,-80.773895,4,2.0
-67.153175,11.708031,1,3.0
1.2816527,34.336857,3,7.0
-23.687223,-1.7520456,3,10.0
21.416197,21.830553,3,10.0
14.102965,34.522064,3,8.0
17.104673,-7.914871,3,10.0
38.299644,4.991652,3,10.0
55.69456,-49.87587,5,7.0
-5.091964,12.222035,3,9.0
55.23894,-48.824005,5,10.0
20.148329,-3.3039901,3,10.0
52.26796,-39.274616,5,10.0
37.804058,3.786329,3,10.0
-27.49787,-35.27518,4,10.0
-21.452045,30.914982,1,9.0
-4.6825705,35.507065,1,9.0
-5.69559,9.308561,1,1.0
-37.88004,40.29414,1,4.0
41.81198,-13.458231,3,10.0
8.477962,21.327253,3,8.0
37.243023,-17.150377,3,5.0
-36.317703,30.694502,1,2.0
40.064552,-13.260139,3,6.0
37.85659,-16.717813,1,5.0
-26.046385,45.640827,1,1.0
29.242495,-18.972183,1,5.0
-23.745031,31.90391,1,2.0
29.269651,-18.931433,1,5.0
-31.295765,29.160236,1,4.0
-36.568314,40.066063,1,1.0
-25.08006,32.694687,1,4.0
-33.33706,29.775223,1,4.0
36.763775,19.836887,3,7.0
39.02722,9.901932,3,8.0
-21.191967,4.6084023,1,8.0
-33.20237,11.443235,1,4.0
43.837814,0.32192293,3,10.0
-44.413624,-37.541477,3,10.0
2.8714764,-8.355226,2,9.0
0.81100935,22.475092,3,6.0
-41.758427,-37.190186,4,10.0
0.18558246,49.585743,1,6.0
36.125465,21.690048,3,6.0
15.176282,-22.596817,3,9.0
38.219425,-5.9616747,3,6.0
15.8128805,-22.296976,3,7.0
-51.352333,-47.113335,4,3.0
27.224634,31.41928,3,10.0
-46.983837,10.724732,1,8.0
-48.11889,-24.197498,4,7.0
-51.008556,-30.23578,4,2.0
-9.771186,-30.091375,1,2.0
11.516123,-5.9847274,2,10.0
-8.636481,7.4591026,1,5.0
-45.759346,-21.55003,4,2.0
-58.869675,31.43884,1,3.0
-36.071648,-10.922744,1,5.0
22.183262,10.818288,3,6.0
-0.031492833,-2.2868485,2,7.0
-8.861168,-31.762115,1,2.0
17.730778,-25.60204,3,9.0
-23.415104,51.168877,1,2.0
18.474087,-35.73691,3,8.0
17.311155,-22.552982,3,9.0
1.376872,-30.271622,3,8.0
45.11956,10.024942,3,8.0
-31.724205,13.029899,1,3.0
8.062546,-30.133575,3,8.0
-26.283842,18.071085,1,6.0
-12.119286,15.188322,1,4.0
-54.496162,10.82212,1,6.0
59.625187,38.28087,0,8.0
60.732246,36.03854,0,9.0
-3.8224542,23.303097,1,7.0
57.24982,-5.2240977,1,6.0
60.941566,41.96186,0,4.0
-13.318589,17.396572,1,1.0
56.67387,-8.756581,3,9.0
57.81387,-5.802729,2,7.0
59.508858,-9.15123,2,9.0
58.866337,-9.41986,2,7.0
61.51088,-7.0712194,2,10.0
-52.131256,40.004845,1,6.0
61.08341,-7.964431,2,10.0
59.159515,-11.372318,2,3.0
61.12929,-8.381716,2,9.0
-39.120968,-7.235868,1,3.0
46.5005,9.48807,3,8.0
34.427162,30.437496,3,8.0
45.985645,7.724555,3,9.0
27.595505,42.39753,3,5.0
18.324852,51.2855,3,7.0
43.177467,7.3240237,3,10.0
42.92403,6.714119,3,10.0
14.270552,51.730732,1,6.0
-3.4503624,55.1817,1,1.0
-38.2705,22.20653,1,1.0
-6.425992,6.209308,1,1.0
-49.270405,-21.192013,4,1.0
-51.64724,35.114155,1,1.0
41.029785,5.506342,3,10.0
16.50571,21.91019,3,10.0
-17.996288,29.93567,1,4.0
-28.063593,-8.695642,1,5.0
1.8625168,-9.128031,2,4.0
-5.320826,20.115324,3,5.0
28.93309,17.53628,1,5.0
6.807839,-7.156996,3,7.0
33.646275,15.08413,3,5.0
34.451935,14.866377,3,8.0
33.826458,15.082907,3,5.0
2.348363,-8.807349,2,9.0
1.7718252,-9.299897,2,8.0
-43.03495,47.38861,1,2.0
-29.014328,-26.443102,2,8.0
1.8332621,-2.9116724,2,1.0
5.454227,0.23547238,3,5.0
16.933426,39.944347,1,8.0
-9.35754,-2.9528227,1,4.0
3.8466167,-3.801363,2,7.0
-42.24116,3.626926,2,6.0
-38.12139,2.9173646,1,6.0
13.777892,-26.667946,3,8.0
-0.45865735,-19.334743,3,5.0
15.294256,-30.608137,3,6.0
8.208637,-23.583708,3,4.0
-6.349164,23.806929,1,1.0
-6.1735196,23.802755,1,2.0
-17.863544,-29.359018,1,1.0
-24.089735,16.676453,1,5.0
13.49066,56.320297,1,6.0
-35.09824,30.83234,1,1.0
-33.882347,12.182787,1,1.0
-7.935867,5.931767,1,1.0
-7.8891826,10.7548,1,2.0
-24.444044,17.577972,1,6.0
-31.542957,13.461852,1,2.0
-37.65888,-35.93308,4,5.0
9.433239,-82.44959,4,2.0
-47.150547,48.917,1,1.0
-27.256393,-46.845066,4,6.0
55.890568,-42.68566,5,4.0
2.4864552,-32.278057,3,4.0
-33.131363,28.902369,1,1.0
53.891346,-44.051918,5,3.0
53.96036,-44.026646,5,5.0
3.2819777,-33.02062,3,1.0
21.30824,-34.819706,3,7.0
-28.146208,-42.777378,4,5.0
-61.494736,13.881871,1,4.0
34.793972,-12.208976,3,4.0
-17.14484,29.444836,1,2.0
-54.46363,-38.79554,4,2.0
-38.681984,-38.94158,4,3.0
9.793583,28.684937,3,3.0
-40.216187,-45.539246,4,5.0
-11.980679,16.5392,1,3.0
-62.133724,12.087528,1,1.0
-17.13693,12.252549,1,4.0
-10.652813,15.021393,1,2.0
22.656189,38.925106,3,7.0
-43.08544,43.12317,1,3.0
-42.48138,-34.314484,4,1.0
-53.080093,-34.259544,4,2.0
-61.855206,32.124767,1,1.0
-45.24324,-18.880507,4,1.0
-46.348625,-17.846338,4,2.0
8.332443,20.41685,3,8.0
-36.33145,34.385777,1,2.0
-37.345543,-31.127481,4,3.0
-7.1557403,9.269223,1,3.0
-45.175423,-36.429127,4,5.0
-13.515136,14.657377,1,3.0
-40.174107,-36.40621,4,7.0
10.39641,26.167734,1,4.0
-29.63775,23.704556,1,6.0
27.020897,-54.375,4,7.0
28.939644,9.810308,3,6.0
-47.8361,-33.913605,4,7.0
-30.219048,24.741869,1,3.0
30.390049,-29.845192,3,6.0
31.755203,-20.061386,3,8.0
36.265892,23.524815,3,7.0
41.724552,-3.2892053,3,9.0
25.541399,-5.1449003,3,9.0
1.7646257,16.033886,3,3.0
-25.896318,-8.39672,3,3.0
-40.679424,-2.545174,1,3.0
41.282284,23.287832,3,8.0
-6.7417965,20.046875,3,8.0
-1.3629112,45.013157,3,5.0
-45.795914,-23.377932,4,2.0
24.60903,33.387905,3,10.0
43.418545,21.852528,3,10.0
39.510303,-2.201015,3,10.0
40.387356,-10.0040245,3,8.0
-21.24605,18.425367,3,8.0
40.800262,-3.9676692,3,8.0
38.074993,-9.379073,3,5.0
-23.330633,16.67048,1,5.0
26.70727,31.865793,3,8.0
43.674236,2.7294924,4,7.0
27.03344,-4.0837812,3,6.0
1.3837788,47.6516,3,6.0
18.294905,53.79738,1,5.0
-55.727806,12.533601,1,2.0
-2.4267807,43.49602,3,5.0
-41.32034,-37.883602,4,7.0
-51.3572,-29.19601,4,5.0
32.08742,19.380327,3,8.0
7.5216846,21.065615,3,6.0
-54.500504,12.281137,1,3.0
-52.720173,36.443676,1,1.0
62.378407,39.04042,0,5.0
28.641466,35.563087,3,7.0
-6.215565,38.298275,3,8.0
-49.92156,39.807602,1,6.0
-36.970467,-28.534811,4,5.0
15.530785,47.909992,3,4.0
62.02704,40.77259,0,3.0
-1.7885839,50.72658,1,3.0
24.96283,1.7959043,3,5.0
27.535906,-57.88498,1,5.0
-27.731985,26.786905,3,4.0
-34.897423,-39.573326,4,3.0
26.993958,-58.311165,1,3.0
10.5891485,6.472061,1,1.0
16.01643,-36.586697,3,9.0
8.161558,-84.58476,4,6.0
9.929963,8.732408,3,5.0
11.789396,26.683132,1,3.0
-63.583652,12.862625,1,4.0
12.833411,27.297716,3,6.0
-62.49335,13.5687685,1,3.0
-51.68452,-45.20321,4,1.0
-44.145,46.017,1,1.0
-49.160557,30.458324,1,2.0
-39.500393,-15.008087,1,1.0
-50.341278,30.838646,1,2.0
14.692204,11.239389,3,6.0
-61.82531,4.1450377,1,4.0
-12.730588,-24.230057,1,2.0
-60.25464,30.278126,1,2.0
10.7169075,48.991615,1,7.0
-12.770712,-24.11279,1,7.0
-47.238514,10.118006,1,4.0
9.469739,49.11835,3,9.0
-52.84529,35.93355,1,1.0
-23.6533,48.224487,1,2.0
-1.4466574,32.65097,1,9.0
0.604502,-14.190345,2,10.0
-26.956953,-8.967846,3,8.0
-38.163208,23.066774,1,3.0
7.9603047,12.450229,3,10.0
-36.902466,-14.009672,1,8.0
-38.31777,28.049316,1,1.0
-33.057556,25.567633,1,4.0
-16.081526,41.777298,3,10.0
29.84232,38.71001,3,9.0
-51.128864,7.0398507,1,7.0
29.873951,38.77385,3,9.0
-51.41952,6.1486163,1,3.0
3.9080572,48.529358,3,7.0
28.722954,45.1555,1,9.0
9.4782295,47.57113,3,9.0
-55.685413,5.7732735,1,2.0
-1.560528,48.591713,1,2.0
-11.979375,17.280176,3,1.0
-40.23938,-12.264109,1,6.0
-29.44011,13.664331,1,3.0
-53.487934,36.03791,1,1.0
-46.42957,-48.14285,4,5.0
30.836266,-52.06902,3,10.0
-39.673557,-2.1074586,1,1.0
-34.381073,50.41435,3,1.0
12.649093,-29.229641,3,6.0
-37.49639,-14.7204,1,2.0
12.858188,-29.663918,3,6.0
28.383299,-32.909245,3,6.0
12.887901,-29.626404,3,6.0
-45.74877,-34.975887,4,4.0
-25.721395,-48.031902,4,4.0
-46.601997,-35.949997,4,3.0
-25.06849,-42.14661,4,6.0
43.925583,11.045368,3,9.0
11.967191,-39.30456,3,9.0
-55.708965,28.904978,1,3.0
-7.11084,-39.512466,1,8.0
-9.499821,-25.10577,1,6.0
30.258173,12.595816,3,6.0
-39.199715,-12.448101,1,6.0
14.748151,-27.540207,3,5.0
-4.5540156,-21.821424,3,7.0
0.22862773,-25.310883,1,5.0
-9.447721,-31.652878,1,2.0
12.671889,-39.068554,3,9.0
-0.8962892,-34.228966,3,3.0
-2.2515333,-35.823032,1,4.0
13.692777,-14.755972,3,10.0
-8.800223,-32.014538,1,2.0
-31.929485,-14.931883,1,6.0
0.24008054,-25.163965,1,7.0
-4.724573,-39.49205,3,7.0
-8.734182,-39.545525,1,4.0
2.627146,-42.11815,1,3.0
-33.91897,-15.144839,1,6.0
-7.795299,-39.3418,1,3.0
19.635813,-34.127083,3,3.0
12.245125,-34.044266,3,10.0
15.513871,-39.800613,3,8.0
2.5225785,-75.369965,4,7.0
-0.7913997,-64.342094,4,5.0
-1.0450193,-63.203804,4,8.0
-0.9579934,-64.3313,4,2.0
-1.0580555,-63.148945,4,7.0
-1.0012195,-63.055237,3,7.0
-1.4181514,-63.6292,1,4.0
-0.9303067,-64.31419,4,5.0
-0.9391468,-62.978737,3,10.0
-0.9423216,-64.3279,4,2.0
26.521276,21.479301,3,9.0
25.22737,22.362326,1,9.0
-40.337555,-7.1824,1,9.0
50.05556,14.617794,3,8.0
28.173609,40.63078,3,9.0
26.403543,20.20458,1,9.0
-36.455193,-0.020851236,1,10.0
20.420742,10.263651,3,1.0
6.569311,-77.504005,1,7.0
60.67357,-38.690464,5,9.0
16.461449,21.985077,3,10.0
-37.521286,31.37457,1,3.0
64.89245,40.758728,0,2.0
30.90738,-57.71767,0,3.0
17.026875,34.870754,3,10.0
-40.412407,-2.1076868,1,9.0
-18.873642,29.85387,1,3.0
25.534416,47.18637,1,2.0
-61.166878,3.8025138,1,4.0
20.896065,41.681973,3,8.0
-40.631645,-45.284435,4,7.0
47.029556,9.44655,3,8.0
13.086958,48.734562,1,6.0
-61.431293,3.675954,1,5.0
21.059011,14.379676,1,3.0
-39.372578,-31.400312,4,6.0
-38.09761,-33.48126,4,4.0
15.025659,34.75441,3,5.0
8.854893,-81.77549,4,2.0
-34.38512,25.44452,3,6.0
-1.234516,-9.348693,2,9.0
19.107727,-38.54244,3,10.0
4.1574473,-13.344264,3,7.0
-8.742265,10.30613,1,3.0
19.031239,-21.199614,3,10.0
-9.99402,20.474152,3,8.0
-56.203087,34.74841,1,2.0
11.074297,43.15248,3,9.0
-54.11084,5.0750246,1,2.0
52.611565,-21.819166,3,10.0
38.984497,0.443538,3,10.0
45.160904,-5.813372,3,9.0
-14.397357,24.8681,1,2.0
48.568405,-19.212475,3,9.0
11.642369,48.074394,3,6.0
9.2988205,-80.36147,4,2.0
33.32485,-51.249317,3,8.0
1.7556765,35.743675,3,8.0
17.315447,21.096367,3,10.0
-2.283506,13.109825,3,5.0
30.757345,-52.86367,3,4.0
7.306716,28.790129,3,9.0
-23.40152,-8.642057,3,8.0
-39.972874,48.378975,1,4.0
10.268588,-78.21996,4,6.0
28.83317,41.77008,3,7.0
36.68742,-29.613716,3,10.0
-41.248985,2.0301952,1,1.0
10.4429,24.45263,3,7.0
-25.145365,-11.157304,1,9.0
-25.382288,48.063545,1,6.0
10.178388,-79.1661,4,2.0
46.00843,20.642488,3,10.0
-3.810486,51.525307,1,4.0
-25.531141,-7.5028734,3,8.0
-50.71975,33.420692,1,3.0
1.3826094,16.186417,3,8.0
58.63251,35.017437,0,9.0
-62.09199,13.626921,1,6.0
17.42368,52.272324,1,9.0
37.813133,-3.911554,3,10.0
-29.028961,-11.693754,1,6.0
3.4126933,-20.287374,3,10.0
27.57599,-58.893368,1,1.0
29.195759,-55.537758,3,6.0
51.421494,-20.663225,3,10.0
30.13887,43.595753,3,10.0
-23.291065,-8.792944,3,8.0
47.51421,21.938578,3,10.0
23.480955,-57.60448,1,9.0
-22.232178,29.934189,1,5.0
-22.941143,47.84321,1,3.0
-16.933622,7.7063746,1,6.0
34.66165,-29.599186,3,10.0
-41.290203,-10.472641,1,2.0
-40.073757,2.3274028,1,5.0
-2.0788462,33.106575,1,5.0
38.724022,3.888293,3,10.0
-32.501804,-33.49325,4,7.0
59.10673,41.847168,0,9.0
-0.4128857,32.83571,3,7.0
58.01708,-38.80462,5,4.0
-21.601574,49.061905,1,3.0
25.820501,-8.087428,3,5.0
55.566315,-40.640316,5,1.0
29.47008,-29.3415,3,10.0
16.306934,35.801792,1,6.0
-6.5182977,-27.421068,1,1.0
18.879028,31.565222,3,4.0
-14.153624,-23.348272,1,9.0
12.952897,53.76429,1,3.0
40.588657,23.137527,3,9.0
56.784786,-18.20262,2,6.0
-55.8934,9.623107,1,2.0
40.18551,24.551746,3,10.0
32.994953,-32.342937,3,10.0
13.543353,51.692036,1,3.0
12.4122095,47.95581,3,6.0
15.710354,37.371254,1,6.0
12.663765,38.93204,3,10.0
16.428577,-3.6129823,3,10.0
9.478912,-81.04519,4,2.0
13.667999,36.685802,3,10.0
13.226233,37.34801,3,10.0
-45.32124,45.729923,1,2.0
-64.85244,13.34407,1,9.0
-40.931934,0.6746045,1,10.0
19.833405,2.8438668,3,10.0
-35.73447,-28.332085,4,8.0
55.941074,-50.276104,5,2.0
4.6760163,-75.02217,4,4.0
15.950071,-29.609293,3,8.0
52.900703,-40.933132,5,9.0
11.836816,-78.07743,4,5.0
-25.65755,-41.576138,4,7.0
32.61235,-58.653625,1,3.0
26.658817,-17.26855,1,6.0
-37.626534,40.359097,1,5.0
24.19038,-17.387835,3,7.0
-32.89164,31.078129,1,4.0
27.663588,-17.162573,1,5.0
29.00034,-18.88318,1,4.0
24.289091,-17.594688,1,6.0
-6.298464,-22.179464,1,4.0
-32.87324,31.202765,1,6.0
-37.572376,41.563892,1,3.0
25.84313,-12.478442,1,4.0
30.324642,-54.603928,3,5.0
-54.789875,-39.881664,4,2.0
26.724888,-17.294254,1,7.0
-19.8256,30.616346,1,8.0
36.405807,-18.897,3,6.0
38.032516,-15.494624,3,6.0
-52.425312,-47.91899,4,4.0
-61.449276,16.019192,1,4.0
-51.951355,37.020275,1,1.0
17.621017,32.18199,3,6.0
-51.58236,37.787834,1,3.0
-49.387093,-21.442999,4,1.0
-57.228558,29.87417,1,1.0
-39.949547,-41.10943,4,6.0
31.254322,23.054966,3,5.0
34.501587,9.477472,3,4.0
41.46677,6.776448,3,10.0
43.18917,-4.4263873,3,10.0
-44.889763,-42.84474,4,7.0
16.005964,53.802242,1,2.0
40.793663,-2.8231058,3,10.0
43.71126,9.6204815,3,9.0
-32.19293,-1.991492,3,8.0
-20.139076,52.129326,1,7.0
40.61399,-3.516184,3,9.0
-8.660286,7.5682917,1,4.0
-2.3064716,50.281258,1,5.0
-11.235534,15.1139145,1,6.0
-25.593302,-5.648877,3,10.0
29.026752,-32.483894,3,4.0
-6.430949,43.33987,1,1.0
30.270136,-58.969795,3,6.0
-40.47569,-2.7835114,1,5.0
7.0799704,22.503645,3,6.0
0.103917204,-25.240997,1,4.0
33.00365,-25.437466,3,7.0
41.766735,-8.625318,3,9.0
6.8463235,22.49329,1,5.0
-44.359707,49.61283,1,2.0
-23.295511,53.014317,1,4.0
24.056932,43.373745,1,8.0
35.171577,20.010483,3,8.0
-21.951376,52.698288,1,9.0
-0.94992197,21.804987,3,8.0
38.58794,21.174248,3,9.0
-0.34443462,24.794397,3,9.0
33.068356,-13.697483,2,8.0
38.114044,17.481659,3,10.0
-25.79128,17.123867,1,6.0
-53.30752,38.122456,1,4.0
59.114964,43.697502,0,7.0
30.43187,-10.319621,2,6.0
61.65488,-7.7350144,2,10.0
65.94997,-7.7443805,2,8.0
64.318924,-8.447906,2,9.0
59.90866,-11.624956,2,3.0
27.725393,-6.5805697,3,7.0
66.21546,-7.847646,2,8.0
21.797203,1.0707422,3,10.0
65.919304,-8.64524,2,7.0
-9.493985,1.6489749,2,2.0
-39.41985,-7.243514,1,3.0
-59.730637,13.3143425,1,6.0
28.842052,45.126198,1,9.0
-33.763374,-1.833218,1,7.0
-55.856968,33.725464,1,2.0
-55.881035,33.751446,1,2.0
44.936016,13.887737,3,8.0
51.374226,13.127895,3,9.0
8.62079,26.471455,1,4.0
24.513056,44.567528,1,3.0
28.299963,39.094128,3,8.0
12.151973,21.996635,3,6.0
-28.998735,16.275684,1,4.0
-3.140313,25.073284,1,3.0
34.55037,19.30248,3,4.0
25.956629,5.283091,3,9.0
-12.647554,13.869958,1,1.0
-4.1921964,36.547573,1,3.0
-51.61826,30.41859,1,2.0
1.23692,-8.546589,2,6.0
33.697945,15.26689,3,5.0
-64.77321,9.145797,1,5.0
-45.487812,-44.23444,4,3.0
34.625347,15.078337,3,9.0
30.244686,18.155079,3,6.0
34.80265,14.357069,3,10.0
29.773706,13.33083,3,5.0
-59.03679,29.373396,1,2.0
