"recno","date","day","x4_1","x4_2","x4_3","x4_4","x4_5","x4_3drm"
2608,7,24,2790,2,600,1,1,600
2608,7,24,3503,1,500,1,1,500
2608,7,14,4161,,400,1,5,400
2608,7,24,3501,1,350,1,1,350
2608,7,22,2785,2,300,1,1,300
2608,7,22,3512,2,240,1,1,240
2608,7,6,4483,,200,1,5,200
2608,7,17,4483,,200,1,5,200
2608,7,27,4483,,200,1,5,200
2609,7,11,3001,,35000,1,5,35000
2609,7,7,2072,30,12000,1,1,12000
2609,7,9,4622,10,11000,1,1,11000
2609,7,9,4632,,6000,1,5,6000
2609,7,7,4211,,8000,1,1,8000
2609,7,7,4221,,4400,1,1,4400
2609,7,11,2785,5,2250,1,1,2250
2609,7,13,3505,2,2200,1,1,2200
2609,7,7,4151,,1700,1,1,1700
2609,7,9,4613,,1100,1,5,1100
2609,7,9,4614,,700,1,5,700
2609,7,11,2790,1,600,1,1,600
2609,7,3,4483,,600,1,5,600
2609,7,13,3512,2,400,1,1,400
2609,7,11,3505,1,350,1,1,350
2610,7,17,4221,,3400,1,5,3400
2610,7,17,4211,,5900,1,5,5900
2610,7,19,4622,1,2000,1,1,2000
2610,7,15,2831,,1200,1,5,1200
2610,7,19,4613,,1100,1,5,1100
2610,7,15,4387,,1000,1,5,1000
2610,7,17,4151,,800,1,5,800
2610,7,28,4483,,700,1,5,700
2610,7,20,3503,1,550,1,1,550
2610,7,13,2785,1,300,1,1,300
2610,7,20,2790,1,250,1,1,250
2610,7,13,3512,2,200,1,1,200
2610,7,23,4483,,200,1,5,200
2610,7,25,4483,,200,1,5,200
2610,7,26,4483,,200,1,5,200
2610,7,13,2789,1,150,1,1,150
2611,7,11,4221,,6396,1,5,6396
2611,7,11,4211,,2000,1,5,2000
2611,7,11,4151,,1200,1,5,1200
2611,7,11,4613,,1100,1,5,1100
2611,7,11,4183,,1000,1,5,1000
2611,7,7,4483,,1000,1,5,1000
2611,7,10,4483,,1000,1,5,1000
2611,7,15,4483,,1000,1,5,1000
2611,7,24,4483,,1000,1,5,1000
2611,7,11,4161,,400,1,5,400
2611,7,24,3512,2,300,1,1,300
2611,7,24,3501,1,250,1,1,250
2612,7,25,2831,,10000,1,5,10000
2612,7,9,4211,,8000,1,5,8000
2612,7,15,2071,10,3000,1,1,3000
2612,7,9,4613,,1100,1,5,1100
2612,7,5,4483,,1000,1,5,1000
2612,7,20,4483,,1000,1,5,1000
2612,7,9,4623,,1000,1,5,1000
2612,7,9,4183,,600,1,5,600
2612,7,9,4151,,350,1,5,350
2613,7,7,4632,,8000,1,5,8000
2613,7,7,4221,,7900,1,5,7900
2613,7,7,4211,,10000,1,5,10000
2613,7,7,4623,,4000,1,5,4000
2613,7,7,4151,,3100,1,5,3100
2613,7,7,4613,,1100,1,5,1100
2613,7,13,2785,2,1000,1,1,1000
2613,7,14,4483,,1000,1,5,1000
2613,7,26,4483,,1000,1,5,1000
2613,7,29,4483,,1000,1,5,1000
2613,7,13,3512,3,600,1,1,600
2613,7,17,4183,,600,1,5,600
2613,7,17,4161,,400,1,5,400
2613,7,13,2782,1,250,1,1,250
2613,7,13,3512,1,250,1,1,250
2614,7,6,4211,,8000,1,5,8000
2614,7,5,2071,10,3000,1,1,3000
2614,7,9,2071,10,3000,1,1,3000
2614,7,28,2071,10,3000,1,1,3000
2614,7,17,4491,,3000,1,5,3000
2614,7,6,2246,1,2000,1,1,2000
2614,7,6,4622,,2000,1,5,2000
2614,7,6,4151,,1500,1,5,1500
2614,7,6,4483,,1000,1,5,1000
2614,7,28,4483,,1000,1,1,1000
2614,7,14,4183,,500,1,5,500
2614,7,14,4161,,200,1,5,200
2615,7,13,3001,,15000,1,5,15000
2615,7,13,2831,,10000,1,5,10000
2615,7,10,4211,,13000,1,5,13000
2615,7,10,4632,,10000,1,5,10000
2615,7,10,4221,,7000,1,5,7000
2615,7,10,4623,,5000,1,5,5000
2615,7,10,4151,,3000,1,5,3000
2615,7,8,4183,,1200,1,5,1200
2615,7,10,4613,,1100,1,5,1100
2615,7,8,2785,1,500,1,1,500
2615,7,10,4614,,400,1,5,400
2615,7,8,3512,2,300,1,1,300
2615,7,8,3512,1,250,1,1,250
2616,7,13,4221,,13000,1,5,13000
2616,7,13,4211,,15000,1,5,15000
2616,7,15,4623,,7000,1,5,7000
2616,7,14,2831,,5000,1,5,5000
2616,7,13,4614,,5000,1,5,5000
2616,7,15,4632,,4500,1,5,4500
2616,7,13,4151,,4000,1,5,4000
2616,7,3,2071,10,3000,1,1,3000
2616,7,16,2071,10,3000,1,1,3000
2616,7,23,2071,10,3000,1,1,3000
2616,7,10,3512,20,3000,1,1,3000
2616,7,15,4801,,3000,1,5,3000
2616,7,10,3503,1,2500,1,1,2500
2616,7,10,3514,1,2500,1,1,2500
2616,7,10,2785,4,2000,1,1,2000
2616,7,17,4491,,2000,1,5,2000
2616,7,27,4491,,2000,1,5,2000
2616,7,13,4613,,1100,1,5,1100
2616,7,10,2789,2,1000,1,1,1000
2616,7,10,3501,4,1000,1,1,1000
2616,7,3,4483,,1000,1,5,1000
2616,7,11,4483,,1000,1,5,1000
2616,7,16,4483,,1000,1,5,1000
2616,7,21,4483,,1000,1,5,1000
2616,7,24,4483,,1000,1,5,1000
2616,7,9,4183,,800,1,5,800
2616,7,9,4161,,600,1,5,600
2617,7,11,4221,,3000,1,5,3000
2617,7,13,4622,,3000,1,5,3000
2617,7,11,4613,,1100,1,5,1100
2617,7,11,4211,,4000,1,5,4000
2617,7,6,4483,,1000,1,5,1000
2617,7,13,4483,,1000,1,5,1000
2617,7,23,4483,,1000,1,5,1000
2617,7,28,4483,,1000,1,5,1000
2617,7,11,4151,,500,1,5,500
2617,7,11,2785,1,450,1,1,450
2617,7,11,3512,4,320,1,1,320
2617,7,11,3501,1,250,1,1,250
2617,7,10,4161,,200,1,5,200
2618,7,14,4632,,12000,1,5,12000
2618,7,14,4211,,10000,1,5,10000
2618,7,14,4221,,6000,1,5,6000
2618,7,14,4623,,4000,1,5,4000
2618,7,11,2071,10,3000,1,1,3000
2618,7,18,2071,10,3000,1,5,3000
2618,7,20,2071,10,3000,1,1,3000
2618,7,24,2071,10,3000,1,5,3000
2618,7,28,2071,10,3000,1,1,3000
2618,7,14,4151,,2000,1,5,2000
2618,7,17,4491,,2000,1,5,2000
2618,7,14,4613,,1100,1,5,1100
2618,7,14,4183,,1000,1,5,1000
2618,7,3,4483,,1000,1,5,1000
2618,7,7,4483,,1000,1,5,1000
2618,7,8,4483,,1000,1,5,1000
2618,7,10,4483,,1000,1,5,1000
2618,7,13,4483,,1000,1,5,1000
2618,7,18,4483,,1000,1,5,1000
2618,7,20,4483,,1000,1,5,1000
2618,7,24,4483,,1000,1,5,1000
2618,7,30,4483,,1000,1,5,1000
2618,7,28,4161,,600,1,5,600
2619,7,21,2831,,25000,1,5,25000
2619,7,20,4365,,18000,1,5,18000
2619,7,20,4364,,10000,1,5,10000
2619,7,4,4632,,8000,1,5,8000
2619,7,4,4211,,10000,1,5,10000
2619,7,4,4221,,5000,1,5,5000
2619,7,20,4368,,5000,1,5,5000
2619,7,4,4623,,5000,1,5,5000
2619,7,4,4151,,3000,1,5,3000
2619,7,5,2785,5,2000,1,1,2000
2619,7,4,4613,,1100,1,5,1100
2619,7,5,3501,4,1000,1,1,1000
2619,7,6,4483,,1000,1,5,1000
2619,7,21,4483,,1000,1,5,1000
2619,7,26,4483,,1000,1,5,1000
2619,7,12,4183,,800,1,5,800
2619,7,5,3512,4,700,1,1,700
2619,7,5,3512,5,650,1,1,650
2619,7,5,2790,1,350,1,1,350
2619,7,12,4161,,200,1,5,200
2620,7,1,2071,30,10500,1,1,10500
2620,7,17,4623,,10000,1,5,10000
2620,7,18,4221,,4800,1,5,4800
2620,7,17,4632,,4500,1,5,4500
2620,7,1,3001,,4000,1,5,4000
2620,7,18,4211,,3800,1,5,3800
2620,7,2,2831,,3000,1,1,3000
2620,7,18,4151,,3000,1,5,3000
2620,7,6,2785,1,2250,1,1,2250
2620,7,18,4613,,1100,1,5,1100
2620,7,18,4161,,1000,1,5,1000
2620,7,6,3512,8,800,1,1,800
2620,7,6,3491,6,780,1,1,780
2620,7,6,3505,2,600,1,1,600
2620,7,8,2773,4,400,1,1,400
2620,7,6,2801,10,100,1,1,100
2621,7,1,2072,40,16000,1,1,16000
2621,7,15,4623,,5000,1,5,5000
2621,7,15,4632,,4500,1,5,4500
2621,7,16,4151,,3000,1,5,3000
2621,7,16,4211,,3000,1,5,3000
2621,7,16,4221,,3000,1,5,3000
2621,7,7,4991,3,3000,1,6,3000
2621,7,16,4613,,1100,1,5,1100
2621,7,16,4161,,1000,1,5,1000
2621,7,9,2785,1,750,1,1,750
2621,7,7,3505,2,700,1,1,700
2621,7,7,3506,1,450,1,1,450
2621,7,8,3512,4,400,1,1,400
2621,7,20,4483,,400,1,5,400
2621,7,7,3491,3,390,1,1,390
2621,7,7,3501,2,360,1,1,360
2621,7,8,3574,2,200,1,1,200
2621,7,3,4483,,200,1,5,200
2621,7,5,4483,,200,1,5,200
2621,7,8,4483,,200,1,5,200
2621,7,11,4483,,200,1,5,200
2621,7,13,4483,,200,1,5,200
2621,7,16,4483,,200,1,5,200
2621,7,18,4483,,200,1,5,200
2621,7,22,4483,,200,1,5,200
2621,7,25,4483,,200,1,5,200
2621,7,27,4483,,200,1,5,200
2621,7,29,4483,,200,1,5,200
2621,7,8,2801,10,100,1,1,100
2622,7,4,2071,20,7000,1,1,7000
2622,7,16,4632,,4500,1,5,4500
2622,7,8,5012,,4000,1,6,4000
2622,7,16,4623,,3000,1,5,3000
2622,7,17,4211,,2250,1,5,2250
2622,7,17,4221,,2000,1,5,2000
2622,7,17,4151,,1550,1,5,1550
2622,7,17,4613,,1100,1,5,1100
2622,7,8,4991,,1000,1,6,1000
2622,7,6,3526,1,850,1,1,850
2622,7,17,4161,,800,1,5,800
2622,7,7,2790,1,450,1,1,450
2622,7,7,3512,3,450,1,1,450
2622,7,7,2789,1,380,1,1,380
2622,7,7,2787,1,280,1,1,280
2622,7,7,2787,1,280,1,1,280
2622,7,8,3491,2,260,1,1,260
2622,7,3,4483,,200,1,5,200
2622,7,10,4483,,200,1,5,200
2622,7,20,4483,,200,1,5,200
2622,7,26,4483,,200,1,5,200
2622,7,8,2801,10,100,1,1,100
2622,7,8,3574,1,100,1,1,100
2623,7,12,4623,,11000,1,5,11000
2623,7,1,2831,,10000,1,1,10000
2623,7,13,4151,,6000,1,5,6000
2623,7,13,4632,,4500,1,5,4500
2623,7,12,4622,,4000,1,1,4000
2623,7,1,3001,,3000,1,5,3000
2623,7,13,4211,,6000,1,5,6000
2623,7,13,4221,,3000,1,5,3000
2623,7,11,2785,1,1850,1,1,1850
2623,7,10,3514,1,1850,1,1,1850
2623,7,11,2787,1,1550,1,1,1550
2623,7,13,4613,,1100,1,5,1100
2623,7,1,2071,10,1000,1,1,1000
2623,7,12,4161,,1000,1,5,1000
2623,7,10,3505,2,900,1,1,900
2623,7,10,3512,4,800,1,1,800
2623,7,10,3506,1,550,1,1,550
2623,7,10,3491,4,520,1,1,520
2624,7,19,4623,,4000,1,1,4000
2624,7,19,4151,,3000,1,5,3000
2624,7,19,4211,,3000,1,5,3000
2624,7,19,4221,,3000,1,5,3000
2624,7,9,3526,2,2300,1,1,2300
2624,7,10,3503,1,1350,1,1,1350
2624,7,2,2071,30,1150,1,1,1150
2624,7,19,4613,,1100,1,5,1100
2624,7,10,2785,1,850,1,1,850
2624,7,19,4161,,800,1,5,800
2624,7,9,3495,3,750,1,1,750
2624,7,9,3505,2,700,1,1,700
2624,7,9,3501,1,680,1,1,680
2624,7,9,3502,2,600,1,1,600
2624,7,10,3512,4,600,1,1,600
2624,7,2,4483,,400,1,5,400
2624,7,2,3491,3,390,1,1,390
2624,7,10,2787,1,380,1,1,380
2624,7,10,2787,1,380,1,1,380
2624,7,10,2789,1,380,1,1,380
2624,7,2,2801,10,100,1,1,100
2624,7,2,3574,1,100,1,1,100
2625,7,17,4041,,47000,1,6,47000
2625,7,1,2071,30,11500,1,1,11500
2625,7,3,3001,,4000,1,5,4000
2625,7,16,4623,,3000,1,1,3000
2625,7,16,4211,,2000,1,5,2000
2625,7,16,4221,,1950,1,5,1950
2625,7,16,4151,,1500,1,5,1500
2625,7,16,4613,,1100,1,5,1100
2625,7,2,4483,,800,1,5,800
2625,7,4,2785,1,450,1,1,450
2625,7,4,3512,4,400,1,1,400
2625,7,1,4483,,400,1,5,400
2625,7,4,4483,,400,1,5,400
2625,7,5,4483,,400,1,5,400
2625,7,6,4483,,400,1,5,400
2625,7,8,4483,,400,1,5,400
2625,7,9,4483,,400,1,5,400
2625,7,10,4483,,400,1,5,400
2625,7,11,4483,,400,1,5,400
2625,7,12,4483,,400,1,5,400
2625,7,13,4483,,400,1,5,400
2625,7,14,4483,,400,1,5,400
2625,7,15,4483,,400,1,5,400
2625,7,17,4483,,400,1,5,400
2625,7,18,4483,,400,1,5,400
2625,7,19,4483,,400,1,5,400
2625,7,20,4483,,400,1,5,400
2625,7,21,4483,,400,1,5,400
2625,7,22,4483,,400,1,5,400
2625,7,23,4483,,400,1,5,400
2625,7,24,4483,,400,1,5,400
2625,7,25,4483,,400,1,5,400
2625,7,26,4483,,400,1,5,400
2625,7,27,4483,,400,1,5,400
2625,7,28,4483,,400,1,5,400
2625,7,29,4483,,400,1,5,400
2625,7,30,4483,,400,1,5,400
2625,7,31,4483,,400,1,5,400
2625,7,7,4483,,200,1,5,200
2625,7,4,2801,10,100,1,1,100
2626,7,22,4613,,1100,1,5,1100
2626,7,22,4221,,1000,1,5,1000
2626,7,22,4151,,300,1,5,300
2626,7,22,4161,,200,1,5,200
2627,7,1,2072,30,15000,1,1,15000
2627,7,13,4623,,11000,1,5,11000
2627,7,1,3001,,6000,1,5,6000
2627,7,12,4632,,5000,1,5,5000
2627,7,12,4211,,6000,1,5,6000
2627,7,12,4221,,3000,1,5,3000
2627,7,10,2785,1,2250,1,1,2250
2627,7,10,3503,1,1650,1,1,1650
2627,7,12,4151,,1500,1,5,1500
2627,7,12,4613,,1100,1,5,1100
2627,7,13,4161,,1000,1,5,1000
2627,7,3,5011,,1000,1,6,1000
2627,7,10,3505,1,550,1,1,550
2627,7,10,2789,1,500,1,1,500
2627,7,10,3512,2,500,1,1,500
2628,7,15,4632,,6000,1,5,6000
2628,7,2,2072,10,4000,1,1,4000
2628,7,15,4151,,3000,1,5,3000
2628,7,15,4211,,3000,1,5,3000
2628,7,15,4221,,3000,1,5,3000
2628,7,15,4613,,1100,1,5,1100
2628,7,15,4161,,1000,1,5,1000
2628,7,2,3512,4,400,1,1,400
2628,7,4,4483,,400,1,5,400
2628,7,6,4483,,400,1,5,400
2628,7,9,4483,,400,1,5,400
2628,7,13,4483,,400,1,5,400
2628,7,18,4483,,400,1,5,400
2628,7,1,4483,,200,1,5,200
2628,7,2,4483,,200,1,5,200
2628,7,3,4483,,200,1,5,200
2628,7,5,4483,,200,1,5,200
2628,7,7,4483,,200,1,5,200
2628,7,8,4483,,200,1,5,200
2628,7,10,4483,,200,1,5,200
2628,7,11,4483,,200,1,5,200
2628,7,12,4483,,200,1,5,200
2628,7,14,4483,,200,1,5,200
2628,7,16,4483,,200,1,5,200
2628,7,17,4483,,200,1,5,200
2628,7,19,4483,,200,1,5,200
2628,7,20,4483,,200,1,5,200
2628,7,21,4483,,200,1,5,200
2628,7,22,4483,,200,1,5,200
2628,7,23,4483,,200,1,5,200
2628,7,24,4483,,200,1,5,200
2628,7,25,4483,,200,1,5,200
2628,7,26,4483,,200,1,5,200
2628,7,27,4483,,200,1,5,200
2628,7,28,4483,,200,1,5,200
2628,7,29,4483,,200,1,5,200
2628,7,30,4483,,200,1,5,200
2628,7,31,4483,,200,1,5,200
2629,7,26,4397,,300000,1,5,300000
2629,7,12,2831,,20000,1,5,20000
2629,7,27,2831,,20000,1,5,20000
2629,7,17,2831,,15000,1,5,15000
2629,7,6,2831,,9000,1,5,9000
2629,7,26,4211,,9000,1,5,9000
2629,7,26,4221,,2750,1,5,2750
2629,7,26,4613,,1100,1,5,1100
2629,7,26,4151,,1000,1,6,1000
2629,7,10,2786,1,500,1,1,500
2629,7,4,2790,1,420,1,1,420
2629,7,10,3501,2,320,1,1,320
2629,7,8,4483,,200,1,5,200
2629,7,13,4483,,200,1,5,200
2629,7,15,4483,,200,1,5,200
2629,7,19,4483,,200,1,5,200
2629,7,23,4483,,200,1,5,200
2629,7,26,4483,,200,1,5,200
2629,7,28,4483,,200,1,5,200
2629,7,30,4483,,200,1,5,200
2630,7,17,4211,,18000,1,5,18000
2630,7,17,4632,,15000,1,5,15000
2630,7,17,4221,,12000,1,5,12000
2630,7,14,2831,,10000,1,5,10000
2630,7,19,4924,,10000,1,5,10000
2630,7,17,4151,,1300,1,5,1300
2630,7,17,4613,,1200,1,5,1200
2630,7,21,3512,8,1100,1,1,1100
2630,7,10,2071,3,1080,1,1,1080
2630,7,17,4161,,1000,1,5,1000
2630,7,10,4483,,1000,1,5,1000
2630,7,21,3512,2,800,1,1,800
2630,7,13,2071,2,720,1,1,720
2630,7,16,2071,2,720,1,1,720
2630,7,19,2071,2,720,1,1,720
2630,7,22,2071,2,720,1,1,720
2630,7,24,2071,2,720,1,1,720
2630,7,26,2071,2,720,1,1,720
2630,7,28,2071,2,720,1,1,720
2630,7,30,2071,2,720,1,1,720
2630,7,4,2786,1,600,1,1,600
2630,7,21,2789,2,500,1,1,500
2630,7,4,3505,1,450,1,1,450
2630,7,11,4483,,400,1,5,400
2630,7,17,4483,,400,1,5,400
2630,7,21,2071,1,370,1,1,370
2630,7,2,2071,1,360,1,1,360
2630,7,3,2071,1,360,1,1,360
2630,7,5,2071,1,360,1,1,360
2630,7,7,2071,1,360,1,1,360
2630,7,4,3512,1,200,1,1,200
2630,7,1,4483,,200,1,5,200
2630,7,2,4483,,200,1,5,200
2630,7,3,4483,,200,1,5,200
2630,7,5,4483,,200,1,5,200
2630,7,6,4483,,200,1,5,200
2630,7,7,4483,,200,1,5,200
2630,7,8,4483,,200,1,5,200
2630,7,9,4483,,200,1,5,200
2630,7,12,4483,,200,1,5,200
2630,7,13,4483,,200,1,5,200
2630,7,14,4483,,200,1,5,200
2630,7,15,4483,,200,1,5,200
2630,7,16,4483,,200,1,5,200
2630,7,18,4483,,200,1,5,200
2630,7,19,4483,,200,1,5,200
2630,7,21,4483,,200,1,5,200
2630,7,22,4483,,200,1,5,200
2630,7,23,4483,,200,1,5,200
2630,7,24,4483,,200,1,5,200
2630,7,25,4483,,200,1,5,200
2630,7,26,4483,,200,1,5,200
2630,7,27,4483,,200,1,5,200
2630,7,28,4483,,200,1,5,200
2630,7,29,4483,,200,1,5,200
2630,7,30,4483,,200,1,5,200
2631,7,29,2831,,18000,1,5,18000
2631,7,15,2991,30,13500,1,5,13500
2631,7,16,4211,,8000,1,5,8000
2631,7,16,4632,,4000,1,5,4000
2631,7,16,4151,,2000,1,5,2000
2631,7,16,4613,,1200,1,5,1200
2631,7,17,3503,1,1100,1,1,1100
2631,7,17,3512,4,1000,1,1,1000
2631,7,17,4483,,800,1,5,800
2631,7,17,3526,1,600,1,1,600
2631,7,16,4221,,600,1,5,600
2631,7,2,4483,,600,1,5,600
2631,7,1,2071,2,540,1,1,540
2631,7,2,2071,2,540,1,1,540
2631,7,3,2071,2,540,1,1,540
2631,7,2,2786,1,540,1,1,540
2631,7,14,2786,1,540,1,1,540
2631,7,18,2786,1,540,1,1,540
2631,7,22,2786,1,540,1,1,540
2631,7,29,2786,1,540,1,1,540
2631,7,4,2071,2,440,1,1,440
2631,7,6,2071,2,440,1,1,440
2631,7,7,2071,2,440,1,1,440
2631,7,8,2071,2,440,1,1,440
2631,7,10,2071,2,440,1,1,440
2631,7,16,2071,2,440,1,1,440
2631,7,17,2071,2,440,1,1,440
2631,7,18,2071,2,440,1,1,440
2631,7,19,2071,2,440,1,1,440
2631,7,20,2071,2,440,1,1,440
2631,7,21,2071,2,440,1,1,440
2631,7,22,2071,2,440,1,1,440
2631,7,28,2071,2,440,1,1,440
2631,7,29,2071,2,440,1,1,440
2631,7,30,2071,2,440,1,1,440
2631,7,31,2071,2,440,1,1,440
2631,7,5,2072,2,440,1,1,440
2631,7,9,2072,2,440,1,1,440
2631,7,14,2072,2,440,1,1,440
2631,7,15,2072,2,440,1,1,440
2631,7,5,4483,,400,1,5,400
2631,7,8,4483,,400,1,5,400
2631,7,28,4483,,400,1,5,400
2631,7,18,3508,1,300,1,1,300
2631,7,29,2790,1,280,1,1,280
2631,7,2,2790,1,270,1,1,270
2631,7,5,2790,1,270,1,1,270
2631,7,14,2790,1,270,1,1,270
2631,7,22,2790,1,270,1,1,270
2631,7,17,2790,1,220,1,1,220
2631,7,1,4483,,200,1,5,200
2631,7,5,3501,1,130,1,1,130
2631,7,8,3501,1,130,1,1,130
2631,7,14,3501,1,130,1,1,130
2631,7,29,3501,1,130,1,1,130
2631,7,1,3501,1,120,1,1,120
2631,7,9,2810,1,100,1,1,100
2632,7,9,2831,,12200,1,5,12200
2632,7,16,4211,,8000,1,5,8000
2632,7,6,4615,,4690,1,5,4690
2632,7,18,2786,1,4500,1,1,4500
2632,7,7,2526,1,3000,1,4,3000
2632,7,9,2159,1,2800,1,1,2800
2632,7,16,4221,,2300,1,5,2300
2632,7,7,2831,5,2000,1,5,2000
2632,7,16,4613,,1100,1,5,1100
2632,7,28,4483,,1000,1,5,1000
2632,7,29,4483,,800,1,5,800
2632,7,28,3512,4,650,1,1,650
2632,7,8,2786,1,520,1,1,520
2632,7,18,3501,1,520,1,1,520
2632,7,12,2790,1,430,1,1,430
2632,7,7,4483,,400,1,5,400
2632,7,12,4483,,400,1,5,400
2632,7,14,4483,,400,1,5,400
2632,7,15,4483,,400,1,5,400
2632,7,17,4483,,400,1,5,400
2632,7,23,4483,,400,1,5,400
2632,7,5,3512,2,320,1,1,320
2632,7,8,3512,2,320,1,1,320
2632,7,6,3501,1,230,1,1,230
2632,7,16,4151,,200,1,5,200
2632,7,5,4483,,200,1,5,200
2632,7,8,4483,,200,1,5,200
2632,7,19,4483,,200,1,5,200
2632,7,8,2831,1,150,1,5,150
2633,7,18,3001,,20000,1,5,20000
2633,7,13,2824,,10000,1,5,10000
2633,7,13,2831,,10000,1,5,10000
2633,7,12,4632,,8000,1,5,8000
2633,7,12,4221,,7000,1,5,7000
2633,7,12,4211,,9000,1,5,9000
2633,7,11,2786,1,2700,1,1,2700
2633,7,8,2252,1,1700,1,1,1700
2633,7,12,4151,,1500,1,5,1500
2633,7,16,5011,1,1500,1,5,1500
2633,7,16,3526,1,1400,1,1,1400
2633,7,11,2790,5,1200,1,1,1200
2633,7,6,3503,1,1200,1,1,1200
2633,7,12,4613,,1200,1,5,1200
2633,7,6,2786,2,1000,1,1,1000
2633,7,11,3512,4,800,1,1,800
2633,7,6,3514,1,800,1,1,800
2633,7,16,3512,4,600,1,1,600
2633,7,1,4483,,600,1,5,600
2633,7,2,4483,,600,1,5,600
2633,7,3,4483,,600,1,5,600
2633,7,6,4483,,600,1,5,600
2633,7,9,4483,,600,1,5,600
2633,7,11,4483,,600,1,5,600
2633,7,13,4483,,600,1,5,600
2633,7,14,4483,,600,1,5,600
2633,7,15,4483,,600,1,5,600
2633,7,16,4483,,600,1,5,600
2633,7,17,4483,,600,1,5,600
2633,7,18,4483,,600,1,5,600
2633,7,20,4483,,600,1,5,600
2633,7,21,4483,,600,1,5,600
2633,7,22,4483,,600,1,5,600
2633,7,6,2790,1,550,1,1,550
2633,7,16,3505,1,550,1,1,550
2633,7,7,3505,1,500,1,1,500
2633,7,17,3527,1,460,1,1,460
2633,7,6,2790,2,400,1,1,400
2633,7,6,3501,2,400,1,1,400
2633,7,4,4483,,400,1,5,400
2633,7,7,4483,,400,1,5,400
2633,7,10,4483,,400,1,5,400
2633,7,12,4483,,400,1,5,400
2633,7,6,3512,3,300,1,1,300
2633,7,16,2810,1,250,1,1,250
2633,7,17,3508,1,200,1,1,200
2633,7,8,4483,,200,1,5,200
2633,7,19,4483,,200,1,5,200
2633,7,17,3529,1,120,1,1,120
2634,7,16,2831,,20000,1,5,20000
2634,7,24,4491,1,16000,1,5,16000
2634,7,13,4622,,11000,1,5,11000
2634,7,13,4211,,10800,1,5,10800
2634,7,13,2341,5,5000,1,5,5000
2634,7,13,4632,,4500,1,5,4500
2634,7,17,3526,2,2800,1,1,2800
2634,7,13,4151,,2500,1,5,2500
2634,7,28,2196,4,2000,1,1,2000
2634,7,16,4333,,2000,1,5,2000
2634,7,9,4491,,2000,1,5,2000
2634,7,13,4491,,2000,1,5,2000
2634,7,14,4491,,2000,1,5,2000
2634,7,16,4491,,2000,1,5,2000
2634,7,26,4491,,2000,1,5,2000
2634,7,28,4491,,2000,1,5,2000
2634,7,29,4491,,2000,1,5,2000
2634,7,17,5011,,2000,1,5,2000
2634,7,15,2252,1,1600,1,1,1600
2634,7,13,4613,,1200,1,5,1200
2634,7,17,3503,1,1000,1,1,1000
2634,7,6,2790,1,900,1,1,900
2634,7,14,3524,1,750,1,1,750
2634,7,6,2786,1,600,1,1,600
2634,7,8,2786,1,600,1,1,600
2634,7,14,2786,1,600,1,1,600
2634,7,8,3501,2,600,1,1,600
2634,7,17,4483,,600,1,5,600
2634,7,2,2071,1,550,1,1,550
2634,7,4,2071,1,550,1,1,550
2634,7,6,2071,1,550,1,1,550
2634,7,8,2071,1,550,1,1,550
2634,7,9,2071,2,550,1,1,550
2634,7,13,2071,1,550,1,1,550
2634,7,15,2071,1,550,1,1,550
2634,7,17,2071,1,550,1,1,550
2634,7,25,2071,1,550,1,1,550
2634,7,27,2071,1,550,1,1,550
2634,7,29,2071,1,550,1,1,550
2634,7,2,3512,2,400,1,1,400
2634,7,6,3512,2,400,1,1,400
2634,7,14,3577,1,400,1,1,400
2634,7,3,4483,,400,1,5,400
2634,7,5,4483,,400,1,5,400
2634,7,7,4483,,400,1,5,400
2634,7,8,4483,,400,1,5,400
2634,7,15,4483,,400,1,5,400
2634,7,16,4483,,400,1,5,400
2634,7,25,4483,,400,1,5,400
2634,7,8,2789,1,300,1,1,300
2634,7,14,2789,1,300,1,1,300
2634,7,15,3501,1,300,1,1,300
2634,7,15,3512,2,200,1,1,200
2634,7,1,4483,,200,1,5,200
2634,7,2,4483,,200,1,5,200
2634,7,4,4483,,200,1,5,200
2634,7,6,4483,,200,1,5,200
2634,7,9,4483,,200,1,5,200
2634,7,27,4483,,200,1,5,200
2635,7,24,4211,,7000,1,5,7000
2635,7,24,4221,,4000,1,5,4000
2635,7,24,4613,,1100,1,5,1100
2635,7,24,4151,,1000,1,5,1000
2635,7,3,3505,2,600,1,1,600
2635,7,24,4161,,600,1,5,600
2635,7,9,2786,1,500,1,1,500
2635,7,5,3512,2,340,1,1,340
2635,7,8,2786,1,300,1,1,300
2635,7,4,2789,1,220,1,1,220
2635,7,8,2790,1,200,1,1,200
2635,7,30,2790,1,200,1,1,200
2635,7,1,3501,2,200,1,1,200
2635,7,6,3501,2,200,1,1,200
2635,7,1,4483,,200,1,5,200
2635,7,2,4483,,200,1,5,200
2635,7,3,4483,,200,1,5,200
2635,7,4,4483,,200,1,5,200
2635,7,5,4483,,200,1,5,200
2635,7,6,4483,,200,1,5,200
2635,7,7,4483,,200,1,5,200
2635,7,8,4483,,200,1,5,200
2635,7,9,4483,,200,1,5,200
2635,7,10,4483,,200,1,5,200
2635,7,11,4483,,200,1,5,200
2635,7,12,4483,,200,1,5,200
2635,7,13,4483,,200,1,5,200
2635,7,14,4483,,200,1,5,200
2635,7,15,4483,,200,1,5,200
2635,7,16,4483,,200,1,5,200
2635,7,17,4483,,200,1,5,200
