"recno","y1_1","y1_2","y1_3","y1_3drm","y1_4","y1_5"
1456,6,2,120000,40000,1,7
1457,1,3,44000,44000,1,3
1457,2,3,39000,39000,1,3
1458,1,1,265000,265000,1,3
1458,1,3,47000,47000,1,3
1459,1,3,35000,35000,1,3
1460,1,1,330000,330000,1,3
1460,2,1,220000,220000,1,3
1461,1,1,246000,246000,1,3
1461,1,3,45000,45000,1,3
1461,1,19,200,102176,4,3
1462,1,3,30000,30000,1,3
1462,1,21,40000,13333.3333333333,1,7
1462,2,1,43000,43000,1,3
1463,1,10,18000,18000,1,3
1463,1,21,42000,14000,1,7
1464,1,3,16000,16000,1,3
1465,1,3,45000,45000,1,3
1465,2,1,110000,110000,1,3
1466,1,3,39000,39000,1,3
1466,2,3,44000,44000,1,3
1467,1,27,35000,35000,1,3
1467,2,1,239000,239000,1,3
1467,2,19,10000,90100,2,3
1467,3,1,335000,335000,1,3
1468,1,3,42500,42500,1,3
1468,1,13,120000,120000,1,3
1469,1,1,95000,95000,1,3
1469,2,1,50000,50000,1,3
1469,3,1,85000,85000,1,3
1470,1,3,44700,44700,1,3
1470,3,1,85000,85000,1,3
1470,4,1,85000,85000,1,3
1470,5,3,21000,21000,1,3
1471,1,1,230000,230000,1,3
1471,2,22,40000,40000,1,3
1472,1,3,28400,28400,1,3
1472,2,5,45500,45500,1,3
1473,1,1,95000,95000,1,3
1473,2,1,80000,80000,1,3
1474,1,3,44500,44500,1,3
1474,2,1,30000,30000,1,3
1474,2,5,17000,17000,1,3
1475,2,1,75000,75000,1,3
1475,4,1,80000,80000,1,3
1476,1,1,125000,125000,1,3
1476,3,2,130000,130000,1,3
1477,1,1,150000,150000,1,3
1478,1,2,100000,100000,1,3
1478,2,2,30000,30000,1,3
1479,1,1,80000,80000,1,3
1480,1,2,100000,100000,1,3
1480,1,19,200,31604.6666666667,3,7
1481,1,1,80000,80000,1,3
1481,2,1,80000,80000,1,3
1481,3,1,80000,80000,1,3
1482,1,3,39000,39000,1,3
1482,2,19,100000,100000,1,3
1483,1,3,46000,46000,1,3
1483,2,3,33000,33000,1,3
1483,3,2,100000,100000,1,3
1484,1,18,100000,100000,1,3
1485,1,3,40000,40000,1,3
1485,2,19,150000,150000,1,3
1485,2,22,50000,16666.6666666667,1,7
1486,1,13,50000,16666.6666666667,1,7
1486,2,21,120000,10000,1,4
1487,1,3,35000,35000,1,3
1487,2,13,45000,15000,1,7
1488,1,3,40000,40000,1,3
1488,2,3,45000,45000,1,3
1488,3,13,13000,13000,1,3
1489,1,3,42000,42000,1,3
1489,2,3,45000,45000,1,3
1490,1,3,33000,33000,1,3
1490,2,21,100000,33333.3333333333,1,7
1491,2,21,80000,26666.6666666667,1,7
1491,3,13,12000,12000,1,3
1492,1,13,30000,10000,1,7
1492,2,21,100000,33333.3333333333,1,7
1493,1,19,150,71110.5,3,3
1493,2,21,30000,10000,1,7
1494,1,3,46000,46000,1,3
1494,2,21,35000,11666.6666666667,1,7
1495,2,19,150000,150000,1,3
1496,1,13,50000,50000,1,3
1496,1,19,100000,100000,1,3
1497,1,1,750,22500,1,1
1497,1,3,40000,40000,1,3
1497,2,1,4000,120000,1,1
1498,2,1,4000,120000,1,1
1499,1,3,32000,32000,1,3
1499,2,1,4000,120000,1,1
1500,1,19,80000,80000,1,3
1501,1,1,88000,88000,1,3
1502,1,5,22500,22500,1,3
1503,1,3,37000,37000,1,3
1504,1,1,150000,150000,1,3
1504,3,1,150000,150000,1,3
1504,4,1,70000,70000,1,3
1505,1,22,50000,16666.6666666667,1,7
1506,1,2,300000,300000,1,3
1507,1,1,30000,30000,1,3
1507,1,3,35000,35000,1,3
1507,2,2,80000,80000,1,3
1508,1,1,40000,40000,1,3
1509,1,3,30000,30000,1,3
1509,2,1,70000,70000,1,3
1510,1,2,100000,100000,1,3
1510,2,3,27000,27000,1,3
1510,3,2,100000,100000,1,3
1511,1,1,58000,58000,1,3
1511,3,1,60000,60000,1,3
1512,1,2,150000,150000,1,3
1512,1,3,35000,35000,1,3
1512,3,2,170000,170000,1,3
1513,1,1,245000,245000,1,3
1513,2,1,246000,246000,1,3
1513,2,13,110000,110000,1,3
1514,1,5,35000,35000,1,3
1514,1,13,100000,100000,1,3
1515,1,13,170000,170000,1,3
1516,1,13,100000,100000,1,3
1516,2,5,40000,40000,1,3
1517,1,13,130000,130000,1,3
1517,2,1,236000,236000,1,3
1517,3,1,205000,205000,1,3
1518,2,13,90000,90000,1,3
1519,1,5,35000,35000,1,3
1519,1,13,150000,150000,1,3
1520,1,13,70000,70000,1,3
1521,1,13,100000,100000,1,3
1522,1,2,160000,160000,1,3
1523,1,16,200,94814,3,3
1523,3,1,80000,80000,1,3
1523,4,5,28000,28000,1,3
1524,1,2,150000,150000,1,3
1524,2,13,60000,60000,1,3
1524,4,5,35000,35000,1,3
1525,1,13,40000,40000,1,3
1525,3,1,120000,120000,1,3
1526,1,13,120000,40000,1,7
1527,1,3,42000,42000,1,3
1527,2,3,36000,36000,1,3
1527,3,13,120000,120000,1,3
1528,2,5,29000,29000,1,3
1528,2,19,200,94814,3,3
1529,1,1,150000,50000,1,7
1529,2,5,35000,35000,1,3
1530,2,1,140000,46666.6666666667,1,7
1531,1,3,45000,45000,1,3
1531,1,21,30000,10000,1,7
1532,1,22,100000,33333.3333333333,1,7
1533,2,1,100000,100000,1,3
1533,2,19,200,31604.6666666667,3,7
1534,3,1,210000,210000,1,3
1534,3,22,100000,25000,1,6
1534,4,1,250000,250000,1,3
1535,1,21,80000,13333.3333333333,1,5
1535,2,1,50000,50000,1,3
1535,3,1,50000,50000,1,3
1536,1,3,41000,41000,1,3
1537,1,3,30000,30000,1,3
1537,1,19,20000,45050,2,6
1538,1,5,29000,29000,1,3
1538,1,25,30000,30000,1,3
1539,1,3,35000,35000,1,3
1539,2,3,37000,37000,1,3
1540,1,1,140000,140000,1,3
1541,1,1,150000,150000,1,3
1541,2,1,120000,120000,1,3
1542,1,19,10000,90100,2,3
1543,1,1,170000,170000,1,3
1543,2,1,60000,60000,1,3
1544,2,1,225000,225000,1,3
1544,3,19,20000,180200,2,3
1545,1,19,15000,135150,2,3
1546,1,1,100000,100000,1,3
1546,2,1,60000,60000,1,3
1547,2,19,20000,180200,2,3
1548,1,1,50000,50000,1,3
1548,1,5,29000,29000,1,3
1548,2,2,80000,80000,1,3
1549,1,13,20000,20000,1,3
1549,2,22,120000,120000,1,3
1550,1,3,45000,45000,1,3
1550,1,13,16000,16000,1,3
1550,2,3,45000,45000,1,3
1551,1,3,25000,25000,1,3
1551,1,13,60000,60000,1,3
1551,2,22,600000,50000,1,4
1551,3,21,100000,33333.3333333333,1,7
1552,1,3,37000,37000,1,3
1552,1,13,100000,100000,1,3
1552,1,19,10000,30033.3333333333,2,7
1553,2,3,30000,30000,1,3
1553,4,5,29000,29000,1,3
1554,1,1,240000,240000,1,3
1554,1,3,28000,28000,1,3
1555,1,13,50000,50000,1,3
1556,1,2,80000,80000,1,3
1556,2,3,32000,32000,1,3
1556,3,2,80000,80000,1,3
1556,4,5,35000,35000,1,3
1557,1,3,52000,52000,1,3
1557,2,3,36500,36500,1,3
1557,3,3,27000,27000,1,3
1557,4,5,35000,35000,1,3
1558,1,5,28000,28000,1,3
1558,2,21,50000,12500,1,6
1558,5,3,21000,21000,1,3
1559,1,3,41000,41000,1,3
1559,2,2,20000,20000,1,3
1560,1,5,23000,23000,1,3
1560,1,21,50000,16666.6666666667,1,7
1561,1,3,43000,43000,1,3
1561,1,5,22000,22000,1,3
1561,1,21,50000,16666.6666666667,1,7
1562,1,5,23000,3833.33333333333,1,5
1562,1,21,60000,15000,1,6
1563,2,5,28000,28000,1,3
1563,2,21,50000,16666.6666666667,1,7
1564,1,1,67000,67000,1,3
1564,1,3,25000,25000,1,3
1564,2,5,22000,22000,1,3
1564,2,21,40000,13333.3333333333,1,7
1565,1,1,100000,100000,1,3
1565,2,21,200000,16666.6666666667,1,4
1566,1,3,34000,34000,1,3
1566,1,19,50000,16666.6666666667,1,7
1567,1,3,45900,45900,1,3
1568,1,1,60000,60000,1,3
1568,2,1,60000,60000,1,3
1569,1,27,26000,26000,1,3
1569,2,1,80000,80000,1,3
1569,3,1,180000,180000,1,3
1570,1,3,38000,38000,1,3
1570,1,19,5000,45050,2,3
1571,2,1,50000,50000,1,3
1571,2,3,23000,23000,1,3
1571,2,19,5000,45050,2,3
1571,3,1,130000,130000,1,3
1572,1,27,34000,34000,1,3
1572,2,3,24000,24000,1,3
1572,4,5,30000,30000,1,3
1573,1,3,100000,100000,1,3
1573,2,1,50000,50000,1,3
1573,2,3,45000,45000,1,3
1573,3,1,180000,180000,1,3
1574,1,19,20000,180200,2,3
1574,2,3,30000,30000,1,3
1575,1,3,23800,23800,1,3
1575,1,5,17000,17000,1,3
1576,1,1,107000,107000,1,3
1577,2,19,300,47407,3,7
1578,1,3,35000,35000,1,3
1578,2,3,35000,35000,1,3
1579,1,3,41000,41000,1,3
1579,1,5,18000,18000,1,3
1579,1,19,2000,18020,2,3
1580,1,3,44000,44000,1,3
1580,2,3,37000,37000,1,3
1581,1,3,46000,46000,1,3
1581,2,3,43000,43000,1,3
1582,1,3,38000,38000,1,3
1582,2,1,50000,50000,1,3
1583,1,3,35000,35000,1,3
1584,1,3,45000,45000,1,3
1584,2,3,36000,36000,1,3
1584,3,1,45000,45000,1,3
1584,4,1,35000,35000,1,3
1585,2,19,15000,135150,2,3
1585,3,1,75000,75000,1,3
1586,1,1,80000,80000,1,3
1586,1,5,28000,28000,1,3
1587,1,3,34000,34000,1,3
1587,1,22,70000,23333.3333333333,1,7
1588,1,3,28000,28000,1,3
1588,2,3,22000,22000,1,3
1589,1,19,100,11851.75,3,6
1589,2,3,36000,36000,1,3
1590,1,22,800,126418.666666667,3,7
1591,1,1,80000,80000,1,3
1591,1,21,120000,40000,1,7
1592,1,1,70000,70000,1,3
1592,1,5,28000,28000,1,3
1592,1,21,100000,33333.3333333333,1,7
1593,2,19,15000,135150,2,3
1594,2,1,95000,95000,1,3
1594,5,1,105000,105000,1,3
1595,1,1,64000,64000,1,3
1595,1,3,56000,56000,1,3
1595,2,1,45000,45000,1,3
1595,3,1,80000,80000,1,3
1596,1,1,80000,80000,1,3
1596,2,1,25000,25000,1,3
1596,8,1,100000,100000,1,3
1597,1,1,80000,80000,1,3
1598,2,1,50000,50000,1,3
1599,2,1,60000,60000,1,3
1599,3,3,25000,25000,1,3
1599,9,3,21000,21000,1,3
1600,1,1,120000,120000,1,3
1600,3,1,140000,140000,1,3
1600,4,3,34000,34000,1,3
1601,1,3,47000,47000,1,3
1601,3,1,100000,100000,1,3
1602,2,1,75000,75000,1,3
1603,1,3,63000,63000,1,3
1603,2,3,50000,50000,1,3
1603,3,2,60000,60000,1,3
1604,1,3,100000,100000,1,3
1605,2,22,200,31604.6666666667,3,7
1605,5,3,32000,32000,1,3
1606,1,1,200000,200000,1,3
1606,3,3,91000,91000,1,3
1606,4,3,45000,45000,1,3
1607,1,3,50000,50000,1,3
1607,1,22,20000,6666.66666666667,1,7
1607,2,3,50000,50000,1,3
1608,1,1,270000,270000,1,3
1608,1,3,51000,51000,1,3
1608,2,3,41700,41700,1,3
1608,3,1,330000,330000,1,3
1608,4,1,296000,296000,1,3
1609,1,3,44000,44000,1,3
1609,2,22,50000,16666.6666666667,1,7
1610,1,3,15000,15000,1,3
1610,2,1,80000,80000,1,3
1611,1,1,130000,130000,1,3
1611,2,1,60000,60000,1,3
1611,3,1,120000,120000,1,3
1612,2,16,8000,72080,2,3
1613,1,1,60000,60000,1,3
1613,1,3,30000,30000,1,3
1613,2,3,30000,30000,1,3
1613,3,5,21000,21000,1,3
1614,1,22,200000,200000,1,3
1614,4,12,5000,5000,1,3
1615,1,19,200,94814,3,3
1616,1,1,30000,30000,1,3
1616,2,3,19000,19000,1,3
1616,2,5,16000,16000,1,3
1617,1,3,50000,50000,1,3
1618,2,19,10000,90100,2,3
1619,1,3,55000,55000,1,3
1619,4,22,10000,90100,2,3
1619,5,5,28000,28000,1,3
1620,1,3,39000,39000,1,3
1620,3,1,55000,55000,1,3
1620,4,5,45000,45000,1,3
1621,2,5,17000,17000,1,3
1621,2,19,10000,90100,2,3
1622,1,3,46000,46000,1,3
1623,2,19,10000,90100,2,3
1624,1,3,32000,32000,1,3
1624,2,22,5000,15016.6666666667,2,7
1625,1,1,50000,50000,1,3
1625,1,3,20000,20000,1,3
1625,1,5,22000,22000,1,3
1626,1,2,100000,100000,1,3
1626,3,1,70000,70000,1,3
1627,2,22,80000,26666.6666666667,1,7
1627,4,5,21000,21000,1,3
1628,1,3,35000,35000,1,3
1628,2,3,35000,35000,1,3
1629,1,3,32000,32000,1,3
1629,1,5,16500,16500,1,3
1630,1,3,42000,42000,1,3
1630,1,13,25000,25000,1,3
1630,2,2,140000,140000,1,3
1631,1,3,23000,23000,1,3
1631,1,5,18000,18000,1,3
1631,1,19,30,14222.1,3,3
1632,2,13,15000,15000,1,3
1632,2,19,200,94814,3,3
1632,7,1,140000,140000,1,3
1633,1,2,180000,180000,1,3
1633,2,13,24000,24000,1,3
1634,1,13,30000,30000,1,3
1634,1,19,100,47407,3,3
1635,1,1,290000,290000,1,3
1635,2,13,95000,95000,1,3
1635,3,3,18000,18000,1,3
1636,1,1,202000,202000,1,3
1636,1,3,52000,52000,1,3
1636,2,3,26000,26000,1,3
1636,2,13,85000,85000,1,3
1637,2,13,105000,105000,1,3
1637,2,19,150,71110.5,3,3
1638,1,13,90000,90000,1,3
1638,2,1,280000,280000,1,3
1638,3,2,160000,160000,1,3
1639,1,3,28000,28000,1,3
1640,1,3,38000,38000,1,3
1640,2,3,21000,21000,1,3
1641,1,5,28000,28000,1,3
1642,1,13,35000,35000,1,3
1642,5,3,33000,33000,1,3
1643,5,3,38000,38000,1,3
1643,6,3,24000,24000,1,3
1644,1,13,30000,30000,1,3
1645,1,19,100,15802.3333333333,3,7
1646,1,5,28000,28000,1,3
1646,5,3,25000,25000,1,3
1647,1,13,35000,35000,1,3
1648,1,1,310000,310000,1,3
1648,1,3,40000,40000,1,3
1648,2,1,350000,350000,1,3
1648,3,1,257000,257000,1,3
1648,4,1,330000,330000,1,3
1649,1,1,600000,600000,1,3
1649,2,1,240000,240000,1,3
1650,1,3,51000,51000,1,3
1650,1,19,60000,60000,1,3
1651,1,3,50000,50000,1,3
1651,1,19,300,142221,3,3
1652,1,1,200000,200000,1,3
1653,1,3,58000,58000,1,3
1653,2,3,51000,51000,1,3
1653,3,1,370000,370000,1,3
1653,4,8,18000,18000,1,3
1654,1,1,300000,300000,1,3
1655,1,1,170000,170000,1,3
1655,2,8,18000,18000,1,3
1656,1,3,52000,52000,1,3
1656,1,19,100,47407,3,3
1657,1,1,310000,310000,1,3
1658,1,3,45000,45000,1,3
1658,2,3,45000,45000,1,3
1658,3,13,35000,35000,1,3
1659,1,3,54000,54000,1,3
1659,2,13,70000,70000,1,3
1659,3,5,62000,62000,1,3
1660,2,1,298000,298000,1,3
1660,2,13,95000,95000,1,3
1661,1,3,52000,52000,1,3
1661,1,19,200,94814,3,3
1662,1,3,50000,50000,1,3
1662,1,13,100000,100000,1,3
1662,3,1,245000,245000,1,3
1663,2,1,215000,215000,1,3
1663,2,19,300,142221,3,3
1663,3,1,330000,330000,1,3
1664,1,1,65000,65000,1,3
1665,1,3,45000,45000,1,3
1665,2,3,38000,38000,1,3
1665,3,1,335000,335000,1,3
1666,1,3,70000,70000,1,3
1666,2,1,50000,50000,1,3
1666,3,1,120000,120000,1,3
1666,4,1,50000,50000,1,3
1666,4,19,100,47407,3,3
1667,1,3,50000,50000,1,3
1667,2,5,30000,30000,1,3
1667,3,12,4700,4700,1,3
1667,4,3,16000,16000,1,3
1668,1,1,150000,150000,1,3
1668,4,12,4700,4700,1,3
1669,1,3,34000,34000,1,3
1669,2,1,200000,200000,1,3
1670,1,3,36000,36000,1,3
1670,1,19,100,47407,3,3
1671,1,1,70000,70000,1,3
1671,2,1,45000,45000,1,3
1671,3,1,104000,104000,1,3
1671,4,1,40000,40000,1,3
1672,1,3,50000,50000,1,3
1672,2,3,39000,39000,1,3
1672,3,1,90000,90000,1,3
1672,4,1,80000,80000,1,3
1673,2,19,200,94814,3,3
1673,3,1,270000,270000,1,3
1673,4,1,300000,300000,1,3
1674,1,3,41000,41000,1,3
1674,2,1,65000,65000,1,3
1675,1,1,40000,40000,1,3
1675,1,3,25000,25000,1,3
1675,3,1,100000,100000,1,3
1676,2,1,50000,50000,1,3
1676,3,3,27000,27000,1,3
1677,1,3,65000,65000,1,3
1678,1,3,42000,42000,1,3
1678,2,3,42000,42000,1,3
1678,4,2,70000,70000,1,3
1679,1,2,150000,150000,1,3
1679,2,1,85000,85000,1,3
1679,3,1,70000,70000,1,3
1679,4,1,75000,75000,1,3
1679,5,1,65000,65000,1,3
1680,1,3,39000,39000,1,3
1680,2,3,30000,30000,1,3
1680,3,1,150000,150000,1,3
1681,2,1,65000,65000,1,3
1681,2,19,200,94814,3,3
1682,1,1,70000,70000,1,3
1682,3,1,80000,80000,1,3
1682,4,1,70000,70000,1,3
1683,1,3,44000,44000,1,3
1683,1,19,100,47407,3,3
1684,1,3,40000,40000,1,3
1684,2,3,40000,40000,1,3
1685,1,21,65000,21666.6666666667,1,7
1685,2,13,4000,4000,1,3
1686,1,3,49000,49000,1,3
1686,1,18,10000,10000,1,3
1687,1,5,28000,28000,1,3
1687,1,21,100000,33333.3333333333,1,7
1687,5,3,30000,30000,1,3
1688,2,21,60000,20000,1,7
1689,2,3,31000,31000,1,3
1689,3,1,100000,100000,1,3
1689,4,1,50000,50000,1,3
1690,1,1,120000,120000,1,3
1690,2,3,45000,45000,1,3
1691,1,1,80000,80000,1,3
1691,5,3,50000,50000,1,3
1692,1,3,46000,46000,1,3
1692,1,19,10000,30033.3333333333,2,7
1692,2,3,38000,38000,1,3
1693,1,3,53000,53000,1,3
1693,2,1,65000,65000,1,3
1693,2,13,20000,20000,1,3
1694,1,1,350000,350000,1,3
1694,2,1,240000,240000,1,3
1694,3,1,300000,300000,1,3
1695,1,1,320000,320000,1,3
1695,2,1,250000,250000,1,3
1695,2,19,10000,90100,2,3
1696,1,1,70000,70000,1,3
1696,1,3,50000,50000,1,3
1696,2,13,40000,40000,1,3
1697,1,1,64000,64000,1,3
1697,2,1,86000,86000,1,3
1697,2,2,30000,2500,1,4
1697,2,3,37000,37000,1,3
1697,2,13,10000,10000,1,3
1698,1,3,70000,70000,1,3
1698,2,13,30000,30000,1,3
1698,3,13,35000,2916.66666666667,1,4
1699,1,3,37000,37000,1,3
1699,2,3,47000,47000,1,3
1699,2,13,15000,1250,1,4
1699,2,13,30000,2500,1,4
1700,1,3,27000,27000,1,3
1700,2,2,50000,4166.66666666667,1,4
1700,2,3,26000,26000,1,3
1701,1,3,30000,30000,1,3
1701,1,13,50000,4166.66666666667,1,4
1701,2,1,270000,270000,1,3
1702,2,1,50000,50000,1,3
1703,2,19,200,94814,3,3
1704,1,1,64000,64000,1,3
1704,3,1,104000,104000,1,3
1704,4,1,106000,106000,1,3
1704,8,3,48000,48000,1,3
1705,4,1,100000,100000,1,3
1705,5,3,97000,97000,1,3
1705,6,3,97000,97000,1,3
1706,1,2,40000,40000,1,3
1706,1,3,56000,56000,1,3
1707,2,1,50000,50000,1,3
1707,3,1,60000,60000,1,3
1708,1,1,90000,90000,1,3
1709,3,1,45000,45000,1,3
1709,4,3,19000,19000,1,3
1710,3,1,100000,100000,1,3
1711,2,5,28000,28000,1,3
1711,2,21,20000,20000,1,3
1712,1,3,50000,50000,1,3
1712,2,3,33000,33000,1,3
1712,2,21,40000,40000,1,3
1713,2,1,30000,30000,1,3
1713,2,5,48000,48000,1,3
1713,5,1,150000,150000,1,3
1713,6,21,40000,40000,1,3
1714,1,1,100000,100000,1,3
1714,2,1,80000,80000,1,3
1714,5,3,35000,35000,1,3
1715,1,1,50000,50000,1,3
1715,2,1,60000,60000,1,3
1715,3,1,58000,58000,1,3
1716,1,2,70000,70000,1,3
1716,1,5,28000,28000,1,3
1717,1,1,60000,60000,1,3
1717,5,3,35000,35000,1,3
1717,5,21,50000,50000,1,3
1718,2,5,35000,35000,1,3
1718,2,18,3000,27030,2,3
1719,1,3,39000,39000,1,3
1719,4,1,60000,60000,1,3
1720,1,22,85000,28333.3333333333,1,7
1721,1,1,129000,129000,1,3
1721,2,1,82000,82000,1,3
1721,3,1,145000,145000,1,3
1722,1,3,62000,62000,1,3
1722,2,3,54000,54000,1,3
1722,3,3,51000,51000,1,3
1723,1,3,30000,30000,1,3
1723,2,22,80000,26666.6666666667,1,7
1724,1,3,42000,42000,1,3
1724,3,5,35000,35000,1,3
1725,1,3,30000,30000,1,3
1725,1,5,15000,15000,1,3
1726,1,1,58000,58000,1,3
1726,2,1,50000,50000,1,3
1727,1,3,36700,36700,1,3
1727,2,19,3000,27030,2,3
1728,1,3,39000,39000,1,3
1728,3,13,15000,5000,1,7
1729,1,1,90000,90000,1,3
1729,2,1,65000,65000,1,3
1730,1,19,20000,63466.6666666667,2,7
1730,3,1,52000,52000,1,3
1731,1,1,160000,160000,1,3
1732,1,19,130000,130000,1,3
1732,3,1,330000,330000,1,3
1733,1,3,26000,26000,1,3
1733,1,19,10000,95200,2,3
1733,2,3,32500,32500,1,3
1734,1,1,200000,200000,1,3
1734,2,1,100000,100000,1,3
1735,1,1,120000,120000,1,3
1735,2,1,200000,200000,1,3
1736,1,1,200000,200000,1,3
1737,1,1,230000,230000,1,3
1737,2,1,65000,65000,1,3
1737,3,12,5000,5000,1,3
1738,1,3,55000,55000,1,3
1738,1,19,100,53673,4,3
1739,1,3,53000,53000,1,3
1739,2,3,45000,45000,1,3
1740,1,1,250000,250000,1,3
1740,2,8,18000,18000,1,3
1741,1,1,430000,430000,1,3
1741,2,1,280000,280000,1,3
1742,1,1,325000,325000,1,3
1743,1,1,250000,250000,1,3
1743,1,18,15000,15000,1,3
1744,1,1,75000,75000,1,3
1744,1,3,37000,37000,1,3
1744,2,1,180000,180000,1,3
1745,1,1,75000,75000,1,3
1745,1,3,35000,35000,1,3
1745,2,1,90000,90000,1,3
1746,1,17,100000,100000,1,3
1746,1,19,250,120062.5,3,3
1746,1,22,50,8004.16666666667,3,7
1747,2,19,200000,200000,1,3
1748,1,1,140000,140000,1,3
1748,3,1,90000,90000,1,3
1748,4,1,90000,90000,1,3
1749,1,1,70000,70000,1,3
1750,1,3,50000,50000,1,3
1750,2,3,30000,30000,1,3
1750,3,1,120000,120000,1,3
1751,2,1,250000,250000,1,3
1751,3,1,350000,350000,1,3
1751,4,1,300000,300000,1,3
1752,1,1,80000,80000,1,3
1752,2,1,75000,75000,1,3
1753,1,1,70000,70000,1,3
1753,5,3,18000,18000,1,3
1754,3,1,250000,250000,1,3
1754,4,8,18000,18000,1,3
1754,7,1,180000,180000,1,3
1755,1,2,90000,90000,1,3
1756,3,1,150000,150000,1,3
1757,1,3,31000,31000,1,3
1757,1,5,17000,17000,1,3
1758,1,2,100000,100000,1,3
1758,3,21,100000,33333.3333333333,1,7
1758,4,1,60000,60000,1,3
1758,5,1,100000,100000,1,3
1758,7,2,40000,40000,1,3
1759,1,2,150000,150000,1,3
1759,3,1,60000,60000,1,3
1759,4,1,100000,100000,1,3
1760,1,3,41500,41500,1,3
1761,1,1,86000,86000,1,3
1762,3,19,300,48025,3,7
1762,3,22,200,96050,3,3
1763,2,1,100000,100000,1,3
1764,1,3,27000,27000,1,3
1764,2,1,80000,80000,1,3
1765,1,3,29000,29000,1,3
1765,2,19,10000,95200,2,3
1766,1,3,36000,36000,1,3
1766,1,5,16000,16000,1,3
1767,1,2,20000,20000,1,3
1768,1,3,30000,30000,1,3
1769,1,3,32000,32000,1,3
1769,2,1,340000,340000,1,3
1769,2,19,10000,95200,2,3
1770,1,3,35000,35000,1,3
1770,1,5,17000,17000,1,3
1771,1,3,33000,33000,1,3
1771,1,5,17000,17000,1,3
1771,2,3,45000,45000,1,3
1772,1,1,130000,130000,1,3
1772,1,3,49000,49000,1,3
1772,2,3,49000,49000,1,3
1772,3,2,40000,40000,1,3
1773,1,3,41000,41000,1,3
1773,2,1,200000,200000,1,3
1774,2,2,40000,40000,1,3
1774,3,1,30000,30000,1,3
1775,1,3,50000,50000,1,3
1775,2,3,35000,35000,1,3
1776,1,2,100000,100000,1,3
1777,1,3,42000,42000,1,3
1777,2,3,34000,34000,1,3
1777,3,1,170000,170000,1,3
1778,1,1,150000,150000,1,3
1778,1,19,7000,66640,2,3
1779,1,1,200000,200000,1,3
1779,2,1,75000,75000,1,3
1779,3,1,200000,200000,1,3
1780,1,18,100000,100000,1,3
1781,3,1,60000,60000,1,3
1781,4,1,37500,37500,1,3
1782,1,1,59000,59000,1,3
1782,1,3,57000,57000,1,3
1782,2,1,190000,190000,1,3
1782,3,1,80000,80000,1,3
1783,1,1,150000,150000,1,3
1783,3,1,260000,260000,1,3
1783,4,12,5000,5000,1,3
1784,1,1,170000,170000,1,3
1784,1,3,47000,47000,1,3
1784,2,3,39000,39000,1,3
1784,3,19,10000,95200,2,3
1785,1,1,45000,45000,1,3
1785,2,1,160000,160000,1,3
1787,1,19,10000,95200,2,3
1787,3,3,18000,18000,1,3
1788,1,1,150000,150000,1,3
1788,2,1,60000,60000,1,3
1788,3,1,70000,70000,1,3
1789,1,3,73000,73000,1,3
1790,1,1,180000,180000,1,3
1790,2,2,50000,50000,1,3
1791,1,1,45000,45000,1,3
1791,2,1,100000,100000,1,3
1791,3,1,60000,60000,1,3
1791,6,1,70000,70000,1,3
1792,1,1,70000,70000,1,3
1792,1,3,36000,36000,1,3
1792,3,19,200,96050,3,3
1792,3,19,200,96050,3,3
1792,5,3,21000,21000,1,3
1793,1,3,36000,36000,1,3
1793,2,1,103000,103000,1,3
1794,1,1,120000,120000,1,3
1795,1,3,75000,75000,1,3
1795,2,3,27000,27000,1,3
1795,3,2,50000,50000,1,3
1796,1,1,270000,270000,1,3
1796,2,1,310000,310000,1,3
1797,1,1,100000,100000,1,3
1797,2,1,80000,80000,1,3
1798,1,5,40000,40000,1,3
1798,1,22,300000,75000,1,6
1799,1,1,150000,150000,1,3
1799,2,1,90000,90000,1,3
1800,1,3,45000,45000,1,3
1801,3,1,150000,150000,1,3
1801,6,1,180000,180000,1,3
1801,6,21,70000,17500,1,6
1801,7,1,60000,60000,1,3
1802,1,3,48000,48000,1,3
1802,1,18,20000,20000,1,3
1803,1,3,37000,37000,1,3
1803,1,20,10000,1666.66666666667,1,5
1803,2,1,150000,150000,1,3
1803,3,2,90000,90000,1,3
1804,1,3,49500,49500,1,3
1804,1,18,30000,30000,1,3
1804,2,16,20000,6666.66666666667,1,7
1805,1,3,50000,50000,1,3
1805,2,1,70000,70000,1,3
1805,3,2,400000,400000,1,3
1805,4,8,18000,18000,1,3
1806,1,22,50000,16666.6666666667,1,7
1806,1,26,7000,66640,2,3
1807,1,3,37000,37000,1,3
1807,3,1,85000,85000,1,3
1807,3,19,200,24012.5,3,6
1808,1,1,130000,130000,1,3
1808,2,16,30000,10000,1,7
1809,1,3,45000,45000,1,3
1809,2,1,3500,105000,1,1
1809,2,21,50000,16666.6666666667,1,7
1809,3,12,4000,4000,1,3
1810,1,3,35000,35000,1,3
1811,1,3,38900,38900,1,3
1811,2,1,52000,52000,1,3
1811,4,1,60000,60000,1,3
1812,3,1,80000,80000,1,3
1812,3,21,75000,6250,1,4
1812,4,1,40000,40000,1,3
1813,1,1,330000,330000,1,3
1814,1,2,168000,168000,1,3
1815,1,2,360000,360000,1,3
1815,1,18,50000,50000,1,3
1815,1,21,100000,33333.3333333333,1,7
1816,1,1,30000,30000,1,3
1816,1,21,10000,10000,1,3
