"recno","f2_row","f2_1","f2_2","f2_3","f2_4","f2_5","f2_6","f2_7","f2_8","f2_9","f2_10","f2_11","f2_12","f2_13","f2_14"
2159,12,6,,,,,4,,,4.5,11250,,,,
2160,11,5,,,,,3,,,3,7500,,,,
2160,12,5,,,,,,,,,,,,,
2205,11,20,,,,,,,,,,,,,
2205,12,20,,,,,,,,,,,,,
2288,11,15,,,,,6,,,10,18000,,,,
2288,12,15,,,,,6,,,10,18000,,,,
2289,11,10,,,2,6000,4,,,6,10000,2,,,
2289,12,10,,,2,6000,4,,,6,10000,2,,,
2291,11,15,,,5,15000,6,,,9,16200,2,,,
2291,12,15,,,5,15000,6,,,9,16200,2,,,
2292,1,6,,,1,350000,2,275,550000,30,60000,2,8,,
2292,2,2,,,1,350000,1,130,260000,15,30000,2,8,,
2292,3,1,,,,,1,145,290000,15,30000,2,8,,
2292,4,3,,,,,,,,,,,,,
2292,9,30,,,6,280000,1,,,14,35000,2,,,
2292,11,15,,,,,7,,,10,18000,,,,
2292,12,15,,,,,7,,,10,18000,,,,
2293,1,5,,,2,500000,1,150,300000,18,36000,2,8,,
2293,2,2,,,1,320000,,,,,,2,8,,
2293,3,1,,,,,1,150,300000,18,36000,2,8,,
2293,4,2,,,1,180000,,,,,,2,8,,
2293,9,26,,,7,300000,1,,,15,37500,2,,,
2293,11,16,,,,,5,,,8,15000,,,,
2293,12,16,,,,,5,,,8,15000,,,,
2294,1,6,,,2,530000,1,160,320000,15,30000,2,,,
2294,2,2,,,1,350000,,,,,,2,,,
2294,3,1,,,,,1,160,320000,15,30000,2,,,
2294,4,3,,,1,180000,,,,,,2,,,
2294,9,34,,,6,260000,1,,,15,37500,2,,,
2294,11,16,,,,,6,,,10,18000,,,,
2294,12,16,,,,,6,,,10,18000,,,,
2298,1,5,,,3,650000,1,150,300000,16,32000,2,,,
2298,2,2,,,1,310000,,,,,,2,,,
2298,3,1,,,,,1,150,300000,16,32000,2,,,
2298,4,2,,,2,340000,,,,,,2,,,
2298,11,16,,,,,6,,,9,17000,,,,
2298,12,16,,,,,6,,,9,17000,,,,
2299,11,10,,,,,6,,,10,16000,,,,
2299,12,10,,,,,6,,,10,16000,,,,
2300,11,12,,,,,4,,,6,9600,,,,
2300,12,12,,,,,4,,,6,9600,,,,
2301,1,6,,,3,630000,1,145,290000,15,30000,2,8,,
2301,2,2,,,1,330000,,,,,,2,8,,
2301,3,1,,,,,1,145,290000,15,30000,2,8,,
2301,4,3,,,2,300000,,,,,,2,8,,
2301,11,15,,,,,7,,,10,17000,,,,
2301,12,15,,,,,7,,,10,17000,,,,
2303,1,5,,,2,500000,1,150,300000,15,30000,2,8,,
2303,2,2,,,1,330000,,,,,,2,8,,
2303,3,1,,,,,1,150,300000,15,30000,2,8,,
2303,4,2,,,1,170000,,,,,,2,8,,
2303,11,15,,,,,7,,,10,18000,,,,
2303,12,15,,,,,7,,,10,18000,,,,
2304,11,14,,,,,6,,,9,16000,,,,
2304,12,14,,,,,6,,,9,16000,,,,
2305,11,15,,,,,,,,,,,,,
2305,12,15,,,,,,,,,,,,,
2308,11,10,,,,,,,,,,,,,
2308,12,9,,,,,,,,,,,,,
2309,1,1,1,120000,,,,,,,,,,,
2309,4,1,1,120000,,,,,,,,,,,
2309,6,7,,,,,,,,,,,,,
2309,7,2,,,,,,,,,,,,,
2309,8,5,,,,,,,,,,,,,
2310,11,5,,,,,,,,,,,,,
2310,12,5,,,,,,,,,,,,,
2315,1,2,,,1,250000,,,,,,2,,,
2315,3,2,,,1,250000,,,,,,2,,,
2315,11,20,,,,,3,,,5,6500,,,,
2315,12,20,,,,,3,,,5,6500,,,,
2318,11,10,,,,,5,3,7500,2,2400,2,,,
2318,12,10,,,,,5,3,7500,2,2400,2,,,
2321,11,5,,,,,,,,,,,,,
2321,12,5,,,,,,,,,,,,,
2322,1,2,,,,,,,,,,,,,
2322,3,2,,,,,,,,,,,,,
2322,11,10,10,10000,,,2,,,2,2000,,,,
2351,1,6,,,,,,,,,,,,,
2351,2,3,,,,,,,,,,,,,
2351,3,2,,,,,,,,,,,,,
2351,4,1,,,,,,,,,,,,,
2353,1,11,,,,,,,,,,,,,
2353,2,4,,,,,,,,,,,,,
2353,3,5,,,,,,,,,,,,,
2353,4,2,,,,,,,,,,,,,
2356,11,30,,,,,,,,,,,,,
2356,12,30,,,,,,,,,,,,,
2358,1,3,,,,,,,,,,,,,
2358,2,2,,,,,,,,,,,,,
2358,3,1,,,,,,,,,,,,,
2359,1,4,,,,,,,,,,,,,
2359,3,4,,,,,,,,,,,,,
2359,6,4,,,10,300000,,,,,,2,,,
2359,8,4,,,10,300000,,,,,,2,,,
2359,11,6,,,,,,,,,,,,,
2359,12,6,,,,,,,,,,,,,
2360,6,10,,,,,,,,,,,,,
2360,7,2,,,,,,,,,,,,,
2360,8,8,,,,,,,,,,,,,
2360,11,23,,,,,,,,,,,,,
2360,12,15,,,,,,,,,,,,,
2361,6,1,,,,,,,,,,,,,
2361,7,1,,,,,,,,,,,,,
2361,11,15,,,,,,,,,,,,,
2361,12,15,,,,,,,,,,,,,
2362,11,15,,,,,,,,,,,,,
2362,12,15,,,,,,,,,,,,,
2363,1,1,,,,,,,,,,,,,
2363,3,1,,,,,,,,,,,,,
2363,6,1,,,,,,,,,,,,,
2363,7,1,,,,,,,,,,,,,
2363,11,10,,,,,,,,,,,,,
2363,12,10,,,,,,,,,,,,,
2364,6,2,,,,,,,,,,,,,
2364,8,2,,,,,,,,,,,,,
2364,11,5,,,,,,,,,,,,,
2364,12,5,,,,,,,,,,,,,
2365,6,1,1,30000,,,,,,,,,,,
2365,8,1,1,30000,,,,,,,,,,,
2365,11,20,,,,,,,,,,,,,
2365,12,20,,,,,,,,,,,,,
2365,13,3,,,,,,,,,,,,,
2365,14,3,,,,,,,,,,,,,
2366,9,5,,,,,,,,,,,,,
2366,11,30,,,,,,,,,,,,,
2366,12,30,,,,,,,,,,,,,
2367,1,2,,,,,,,,,,,,,
2367,2,1,,,,,,,,,,,,,
2367,4,1,,,,,,,,,,,,,
2367,11,10,,,,,,,,,,,,,
2367,12,10,,,,,,,,,,,,,
2377,1,2,,,,,1,70,161000,10,23000,2,,,
2377,2,1,,,,,,,,,,,,,
2377,4,1,,,,,1,70,161000,10,23000,2,,,
2377,11,30,10,6000,,,4,,,6,9000,,,,
2377,12,20,,,,,,,,,,,,,
2378,1,2,,,1,170000,,,,,,2,,,
2378,2,1,,,,,,,,,,,,,
2378,4,1,,,1,170000,,,,,,2,,,
2378,11,20,,,,,4,,,6,9000,,,,
2378,12,10,,,,,,,,,,,,,
2379,1,4,,,1,150000,1,80,184000,,,2,,,
2379,2,2,,,,,,,,,,,,,
2379,4,2,,,1,150000,1,80,184000,,,2,,,
2379,9,8,,,8,320000,,,,,,2,,,
2379,11,15,,,,,2,,,3,4500,,,,
2379,12,10,,,,,2,,,3,4500,,,,
2380,1,2,,,1,180000,,,,,,2,,,
2380,2,1,,,,,,,,,,,,,
2380,4,1,,,1,180000,,,,,,2,,,
2380,6,1,,,,,1,,,12,36000,,,,5
2380,8,1,,,,,1,,,12,36000,,,,5
2380,9,5,,,5,200000,,,,,,2,,,
2380,11,15,,,,,4,,,6,9000,,,,
2380,12,10,,,,,,,,,,,,,
2381,1,2,,,1,170000,,,,,,2,,,
2381,2,1,,,,,,,,,,,,,
2381,4,1,,,1,170000,,,,,,2,,,
2381,9,5,,,3,120000,2,,,24,72000,2,,,
2381,11,10,,,,,2,,,3,4500,,,,
2382,1,2,,,1,180000,,,,,,2,,,
2382,2,1,,,,,,,,,,,,,
2382,4,1,,,1,180000,,,,,,2,,,
2382,11,20,10,6000,,,4,,,7,10500,,,,
2382,12,10,,,,,,,,,,,,,
2383,1,2,,,1,160000,,,,,,2,,,
2383,2,1,,,,,,,,,,,,,
2383,4,1,,,1,160000,,,,,,2,,,
2383,11,20,10,6000,,,2,,,3,4500,,,,
2383,12,10,,,,,2,,,3,4500,,,,
2384,1,2,,,1,175000,,,,,,2,,,
2384,2,1,,,,,,,,,,,,,
2384,4,1,,,1,175000,,,,,,2,,,
2384,11,20,,,,,2,,,3,4500,,,,
2384,12,10,,,,,2,,,3,4500,,,,
2385,1,2,,,1,170000,,,,,,2,,,
2385,2,1,,,,,,,,,,,,,
2385,4,1,,,1,170000,,,,,,2,,,
2385,11,25,10,6000,,,,,,,,,,,
2385,12,15,,,,,,,,,,,,,
2388,1,8,,,2,200000,,,,,,2,,,
2388,2,4,,,,,,,,,,,,,
2388,4,4,,,2,200000,,,,,,2,,,
2388,6,8,,,4,120000,,,,,,2,,,
2388,7,2,,,,,,,,,,,,,
2388,8,6,,,4,120000,,,,,,2,,,
2388,11,30,10,5000,,,3,,,5,7500,,,,
2388,12,20,10,5000,,,3,,,5,7500,,,,
2389,1,4,,,1,80000,,,,,,2,,,
2389,2,2,,,,,,,,,,,,,
2389,4,2,,,1,80000,,,,,,2,,,
2389,6,10,,,6,180000,,,,,,2,,,
2389,7,2,,,,,,,,,,,,,
2389,8,8,,,6,180000,,,,,,2,,,
2389,11,20,10,20000,,,2,,,4,6000,,,,
2389,12,20,10,20000,,,2,,,4,6000,,,,
2390,1,2,,,,,,,,,,,,,
2390,2,1,,,,,,,,,,,,,
2390,4,1,,,,,,,,,,,,,
2390,11,15,10,20000,,,2,,,3,4500,,,,
2390,12,15,10,20000,,,2,,,3,4500,,,,
2392,1,2,,,1,110000,,,,,,2,,,
2392,2,1,,,,,,,,,,,,,
2392,4,1,,,1,110000,,,,,,2,,,
2392,9,5,,,,,,,,,,,,,
2392,11,10,5,10000,,,1,,,1.5,2250,,,,
2392,12,10,5,10000,,,1,,,1.5,2250,,,,
2393,1,2,,,1,90000,,,,,,2,,,
2393,2,1,,,,,,,,,,,,,
2393,4,1,,,1,90000,,,,,,2,,,
2393,11,20,10,20000,,,2,,,3,4500,,,,
2393,12,20,10,20000,,,2,,,3,4500,,,,
2394,1,2,,,1,80000,,,,,,2,,,
2394,2,1,,,,,,,,,,,,,
2394,4,1,,,1,80000,,,,,,2,,,
2394,6,10,,,8,240000,,,,,,2,,,
2394,7,2,,,,,,,,,,,,,
2394,8,8,,,8,240000,,,,,,2,,,
2394,11,10,,,,,2,,,3,4500,,,,
2394,12,10,,,,,2,,,3,4500,,,,
2397,11,20,,,,,5,,,6,9500,,,,
2397,12,15,,,,,5,,,6,9500,,,,
2405,1,2,,,,,,,,,,,,,
2405,2,1,,,,,,,,,,,,,
2405,4,1,,,,,,,,,,,,,
2405,6,1,1,35000,,,1,20,60000,25,75000,2,,,
2405,8,1,1,35000,,,1,20,60000,25,75000,2,,,
2405,10,1,,,,,,,,,,,,,
2405,11,10,,,,,6,,,6,9000,,,,
2405,12,10,,,,,,,,,,,,,
2405,13,12,,,8,20000,3,,,5,15000,2,,,
2405,14,12,,,8,20000,3,,,5,15000,2,,,
2406,6,3,,,8,240000,1,18,54000,22,66000,2,,,
2406,7,1,,,,,,,,,,,,,
2406,8,2,,,8,240000,1,18,54000,22,66000,2,,,
2406,11,12,,,,,7,,,8,12000,,,,
2406,12,12,,,,,,,,,,,,,
2406,13,8,,,5,15000,2,,,3,9000,2,,,
2406,14,8,,,5,15000,2,,,3,9000,2,,,
2409,11,9,,,,,5,,,5.5,8200,,,,
2409,12,9,,,,,,,,,,,,,
2422,11,10,,,,,,,,,,,,,
2422,12,10,,,,,,,,,,,,,
2423,1,5,,,,,,,,,,,,,
2423,2,3,,,,,,,,,,,,,
2423,4,2,,,,,,,,,,,,,
2423,9,3,,,,,1,,,18,54000,,,,
2423,11,2,,,,,,,,,,,,,
2423,12,2,,,,,,,,,,,,,
2424,1,4,,,,,,,,,,,,,
2424,2,2,,,,,,,,,,,,,
2424,4,2,,,,,,,,,,,,,
2424,6,,,,,,1,,,50,110000,,,,
2425,1,3,,,,,,,,,,,,,
2425,2,3,,,,,,,,,,,,,
2425,11,10,,,,,,,,,,,,,
2425,12,10,,,,,,,,,,,,,
2426,1,6,,,,,,,,,,,,,
2426,2,3,,,,,,,,,,,,,
2426,4,3,,,,,,,,,,,,,
2426,6,2,,,,,1,,,50,100000,,,,
2426,8,2,,,,,1,,,50,100000,,,,
2427,1,2,2,450000,,,,,,,,,,,
2427,2,1,1,370000,,,,,,,,,,,
2427,4,1,1,80000,,,,,,,,,,,
2428,1,3,,,1,80000,,,,,,2,,,
2428,2,2,,,,,,,,,,,,,
2428,4,1,,,1,80000,,,,,,2,,,
2428,11,8,,,,,,,,,,,,,
2428,12,8,,,,,,,,,,,,,
2430,1,9,,,2,860000,,,,,,2,,,
2430,2,5,,,,,,,,,,,,,
2430,3,,,,2,860000,,,,,,2,,,
2430,4,4,,,,,,,,,,,,,
2430,6,2,,,,,,,,,,,,,
2430,11,10,,,,,4,,,5,7500,,,,
2430,12,10,,,,,4,,,5,7500,,,,
2459,1,1,1,140000,,,,,,,,,,,
2459,4,1,1,140000,,,,,,,,,,,
2459,11,13,,,,,,,,,,,,,
2459,12,13,,,,,,,,,,,,,
2460,11,15,5,1300,,,,,,,,,,,
2460,12,5,,,,,,,,,,,,,
2462,11,30,20,5500,,,,,,,,,,,
2462,12,10,,,,,,,,,,,,,
2464,1,2,,,,,,,,,,,,,
2464,2,1,,,,,,,,,,,,,
2464,4,1,,,,,,,,,,,,,
2464,11,5,5,3500,,,,,,,,,,,
2464,12,5,5,3500,,,,,,,,,,,
2494,9,26,,,12,380000,1,25,50000,5,10000,2,4,,
2495,1,4,,,1,230000,1,110,220000,10,20000,2,4,,
2495,2,1,,,,,,,,,,,,,
2495,3,2,,,1,230000,1,110,220000,10,20000,2,4,,
2495,4,1,,,,,,,,,,,,,
2495,6,2,,,,,1,60,150000,10,25000,4,,,
2495,8,2,,,,,1,60,150000,10,25000,4,,,
2495,11,15,30,42000,,,20,,,35,60000,,,,
2495,12,10,,,,,,,,,,,,,
2497,9,11,,,5,180000,1,15,30000,10,20000,2,,,
2499,1,3,,,1,240000,,,,,,2,,,
2499,2,1,,,,,,,,,,,,,
2499,3,1,,,1,240000,,,,,,2,,,
2499,4,1,,,,,,,,,,,,,
2499,11,15,30,40000,,,20,,,30,45000,,,,
2499,12,10,,,,,,,,,,,,,
2500,1,10,,,3,880000,1,120,240000,10,20000,2,4,,
2500,2,2,,,,,,,,,,,,,
2500,3,5,,,2,480000,1,120,240000,10,20000,2,4,,
2500,4,2,,,,,,,,,,,,,
2500,5,1,,,1,400000,,,,,,2,,,
2500,6,3,,,4,120000,1,60,150000,10,25000,2,4,,
2500,7,1,,,,,,,,,,,,,
2500,8,2,,,4,120000,1,60,150000,10,25000,2,4,,
2500,11,20,40,55000,,,18,,,35,50000,,,,
2500,12,15,,,,,,,,,,,,,
2500,19,24,,,,,,,,,,,,,
2501,1,11,,,3,840000,1,130,260000,20,40000,2,4,,
2501,2,3,,,,,,,,,,,,,
2501,3,4,,,2,480000,1,130,260000,20,40000,2,4,,
2501,4,3,,,,,,,,,,,,,
2501,5,1,,,1,360000,,,,,,2,,,
2501,6,4,,,4,120000,1,60,150000,10,25000,2,4,,
2501,7,1,,,,,,,,,,,,,
2501,8,3,,,4,120000,1,60,150000,10,25000,2,4,,
2501,10,1,,,,,,,,,,,,,
2501,11,20,40,60000,,,25,,,38,62000,,,,
2501,12,15,,,,,,,,,,,,,
2502,1,7,,,2,510000,,,,,,2,,,
2502,2,2,,,,,,,,,,,,,
2502,3,3,,,2,510000,,,,,,2,,,
2502,4,2,,,,,,,,,,,,,
2502,6,4,,,3,90000,1,50,125000,10,25000,2,4,,
2502,7,1,,,,,,,,,,,,,
2502,8,3,,,3,90000,1,50,125000,10,25000,2,4,,
2502,11,15,30,40000,,,20,,,35,50000,,,,
2502,12,10,,,,,,,,,,,,,
2505,1,5,,,,,1,85,170000,10,20000,2,,,
2505,2,3,,,,,,,,,,,,,
2505,3,,,,,,1,85,170000,10,20000,2,,,
2505,4,2,,,,,,,,,,,,,
2505,9,8,,,,,,,,,,,,,
2505,11,27,,,,,3,,,3,4500,,,,
2505,12,27,,,,,3,,,3,4500,,,,
2507,1,6,,,,,2,140,280000,10,20000,2,,,
2507,2,3,,,,,,,,,,,,,
2507,3,,,,,,2,140,280000,10,20000,2,,,
2507,4,3,,,,,,,,,,,,,
2507,9,10,,,,,,,,,,,,,
2507,11,25,,,,,3,,,3,4500,,,,
2507,12,25,,,,,3,,,3,4500,,,,
2511,1,6,,,3,200000,,,,,,2,,,
2511,2,3,,,,,,,,,,,,,
2511,4,3,,,3,200000,,,,,,2,,,
2511,9,20,,,5,150000,,,,,,2,,,
2514,1,5,,,,,1,145,290000,10,20000,2,,,5
2514,2,2,,,,,,,,,,,,,
2514,3,1,,,,,1,145,290000,10,20000,2,,,5
2514,4,2,,,,,,,,,,,,,
2514,6,10,,,,,,,,,,,,,
2514,7,1,,,,,,,,,,,,,
2514,8,9,,,,,,,,,,,,,
2514,11,50,,,,,5,3,5400,3,5400,2,,,
2514,12,45,,,,,,,,,,,,,
2515,1,4,,,,,1,150,300000,15,30000,2,,,5
2515,2,2,,,,,,,,,,,,,
2515,3,1,,,,,1,150,300000,15,30000,2,,,5
2515,4,1,,,,,,,,,,,,,
2515,6,1,,,,,,,,,,,,,
2515,7,1,,,,,,,,,,,,,
2515,11,25,,,,,5,,,10,18000,,,,
2515,12,20,,,,,,,,,,,,,
2518,1,2,,,,,,,,,,,,,
2518,2,1,,,,,,,,,,,,,
2518,3,1,,,,,,,,,,,,,
2518,11,40,,,,,4,,,6,10000,,,,
2518,12,34,,,,,,,,,,,,,
2519,11,30,,,,,5,,,6.5,11700,,,,
2519,12,25,,,,,,,,,,,,,
2540,1,7,,,,,2,200,370000,110,214000,2,,,
2540,2,4,,,,,1,50,100000,80,160000,2,,,
2540,3,,,,,,1,150,270000,30,54000,2,,,
2540,4,3,,,,,,,,,,,,,
2540,9,3,,,2,100000,,,,,,2,,,
2540,11,10,,,,,3,,,5,8500,,,,
2540,12,10,,,,,3,,,5,8500,,,,
2542,1,3,,,,,1,120,216000,40,72000,2,,,
2542,2,1,,,,,,,,,,,,,
2542,3,,,,,,1,120,216000,40,72000,2,,,
2542,4,2,,,,,,,,,,,,,
2542,9,4,,,,,,,,,,,,,
2542,11,5,,,,,2,,,3,5100,,,,
2542,12,5,,,,,2,,,3,5100,,,,
2544,1,10,,,,,1,70,126000,80,144000,2,,,
2544,2,4,,,,,1,70,126000,80,144000,2,,,
2544,3,1,,,,,,,,,,,,,
2544,4,5,,,,,,,,,,,,,
2545,1,16,,,,,2,200,360000,85,153000,2,,,
2545,2,8,,,,,2,200,360000,85,153000,2,,,
2545,4,8,,,,,,,,,,,,,
2545,6,1,,,,,,,,,,,,,
2545,7,1,,,,,,,,,,,,,
2545,11,30,,,,,5,,,8,13600,,,,
2545,12,20,,,,,5,,,8,13600,,,,
2548,1,3,,,,,,,,,,,,,
2548,2,2,,,,,,,,,,,,,
2548,4,1,,,,,,,,,,,,,
2548,6,,,,1,60000,,,,,,2,,,
2548,11,20,,,,,5,,,7,10500,,,,
2548,12,10,,,,,5,,,7,10500,,,,
2549,1,,,,1,70000,,,,,,2,,,
2549,4,,,,1,70000,,,,,,2,,,
2549,11,7,,,,,2,,,2,3000,,,,
2549,12,7,,,,,2,,,,,,,,
2550,1,2,,,,,,,,,,,,,
2550,2,2,,,,,,,,,,,,,
2550,10,1,,,,,,,,,,,,,
2550,11,23,,,,,10,,,12,18000,,,,
2550,12,23,,,,,10,,,12,18000,,,,
2551,1,5,,,,,,,,,,,,,
2551,2,2,,,,,,,,,,,,,
2551,4,3,,,,,,,,,,,,,
2551,6,,,,,,1,30,105000,30,105000,2,,,
2551,9,11,,,,,1,,,20,60000,,,,
2551,11,50,,,,,10,,,15,22500,,,,
2551,12,25,,,,,10,,,15,22500,,,,
2551,20,1000,,,,,1000,400,80000,50,100000,2,,,
2552,11,20,,,,,1,,,1,1500,,,,
2552,12,4,,,,,1,,,1,1500,,,,
2553,6,,,,,,1,,,40,128000,,,,
2553,9,4,,,,,1,,,10,30000,,,,
2553,11,6,,,,,1,,,1,1500,,,,
2553,12,6,,,,,1,,,1,1500,,,,
2554,1,4,,,,,1,125,250000,10,20000,2,,,
2554,2,2,,,,,,,,,,,,,
2554,4,2,,,,,,,,,,,,,
2554,6,,,,,,1,,,40,120000,,,,
2554,9,15,,,,,2,,,40,120000,,,,
2554,10,1,,,,,,,,,,,,,
2554,11,15,,,,,5,,,6,9000,,,,
2554,12,10,,,,,5,,,6,9000,,,,
2555,1,3,,,,,1,120,240000,10,20000,2,,,
2555,2,1,,,,,,,,,,,,,
2555,4,2,,,,,,,,,,,,,
2555,9,10,,,,,1,,,25,75000,,,,
2555,11,10,,,,,4,,,4,6000,,,,
2555,12,7,,,,,4,,,4,6000,,,,
2556,1,3,,,,,,,,,,,,,
2556,2,1,,,,,,,,,,,,,
2556,4,2,,,,,,,,,,,,,
2556,9,20,,,3,105000,3,,,50,125000,2,,,
2556,11,8,,,,,3,,,3,4500,,,,
2556,12,4,,,,,,,,,,,,,
2556,19,8,,,,,,,,,,,,,
2557,11,10,,,,,3,,,4,6800,,,,
2557,12,10,,,,,3,,,4,6800,,,,
2558,11,30,10,5000,,,6,,,9,15300,,,,
2558,12,20,,,,,6,,,9,15300,,,,
2559,11,20,,,,,5,,,8,13600,,,,
2559,12,20,,,,,5,,,8,13600,,,,
2561,11,10,,,,,2,,,3,5100,,,,
2561,12,10,,,,,2,,,3,5100,,,,
2562,11,15,,,,,4,,,6,10200,,,,
2562,12,15,,,,,4,,,6,10200,,,,
2562,19,2,,,,,,,,,,,,,
2566,1,4,,,2,280000,,,,,,2,,,
2566,2,2,,,,,,,,,,,,,
2566,3,,,,2,280000,,,,,,2,,,
2566,6,3,3,105000,,,,,,,,,,,
2566,8,3,3,105000,,,,,,,,,,,
2566,9,3,,,2,70000,1,,,20,68000,2,,,
2566,11,20,,,,,3,,,4,10000,,,,
2566,12,10,,,,,3,,,4,10000,,,,
2567,6,3,3,90000,,,1,,,40,140000,,,,
2567,8,3,3,90000,,,1,,,40,140000,,,,
2569,1,6,,,3,375000,,,,,,2,,,
2569,2,3,,,,,,,,,,,,,
2569,6,3,,,,,,,,,,,,,
2569,9,10,,,4,128000,,,,,,2,,,
2569,11,40,,,,,6,,,7,17500,,,,
2569,12,10,,,,,6,,,7,17500,,,,
2572,11,10,,,2,4900,6,,,7,10500,2,,,
2572,12,10,,,2,4900,6,,,7,10500,2,,,
2573,6,3,,,,,,,,,,,,,
2573,9,6,,,4,120000,,,,,,2,,,
2573,11,5,,,,,,,,,,,,,
2573,12,5,,,,,,,,,,,,,
2573,19,4,,,,,,,,,,,,,
2574,11,30,,,20,70000,3,,,4,10000,2,,,
2574,12,10,,,20,70000,3,,,4,10000,2,,,
2575,6,4,4,120000,,,1,20,60000,30,150000,2,,,
2575,8,4,4,120000,,,,,,,,,,,
2575,11,90,80,20000,,,5,,,6,12000,,,,
2575,12,10,,,,,5,,,6,12000,,,,
2576,11,30,,,,,2,,,2.5,5000,,,,
2576,12,10,,,,,2,,,2.5,5000,,,,
2577,11,12,,,,,2,,,2.5,5000,,,,
2577,12,12,,,,,2,,,2.5,5000,,,,
2578,11,4,,,,,3,,,4,8000,,,,
2578,12,4,,,,,3,,,4,8000,,,,
2579,11,5,,,,,3,,,4,8000,,,,
2579,12,5,,,,,3,,,4,8000,,,,
2580,11,10,,,,,4,,,5,10000,,,,
2580,12,10,,,,,4,,,5,10000,,,,
2580,19,2,,,,,,,,,,,,,
2582,11,10,,,,,5,,,6,12000,,,,
2582,12,10,,,,,5,,,6,12000,,,,
2583,1,4,,,2,400000,,,,,,2,,,
2583,2,2,,,,,,,,,,,,,
2583,4,2,,,,,,,,,,,,,
2583,6,33,,,4,120000,6,240,672000,,,2,,,
2583,7,3,,,,,,,,,,,,,
2583,8,30,,,4,120000,,,,,,2,,,
2583,11,36,16,9600,,,10,,,12,24000,,,,
2583,12,20,,,,,10,,,12,24000,,,,
2583,19,15,,,,,,,,,,,,,
2710,1,1,,,1,240000,,,,,,2,,,
2710,2,1,,,,,,,,,,,,,
2710,3,,,,1,240000,,,,,,2,,,
2710,11,15,,,,,,,,,,,,,
2710,12,12,,,,,,,,,,,,,
2711,1,2,,,1,350000,,,,,,2,,,
