"recno","date","day","x3_1","x3_2","x3_2drm","x3_3"
1,1,14,3,600,600,1
1,1,19,4,800,800,1
1,1,20,4,700,700,1
1,1,21,4,650,650,1
1,1,26,4,800,800,1
1,1,27,4,600,600,1
1,1,28,3,1000,1000,1
1,1,29,3,900,900,1
2,1,28,1,50000,50000,1
5,1,16,2,1800,1800,1
5,1,22,3,500,500,1
5,1,24,3,500,500,1
5,1,27,3,500,500,1
6,1,21,3,300,300,1
6,1,28,2,4500,4500,1
7,1,12,3,500,500,1
7,1,13,3,500,500,1
7,1,14,3,500,500,1
7,1,15,3,500,500,1
7,1,16,3,500,500,1
7,1,17,3,500,500,1
7,1,19,3,500,500,1
7,1,20,3,500,500,1
7,1,21,3,500,500,1
7,1,22,3,500,500,1
7,1,23,3,500,500,1
7,1,24,3,500,500,1
7,1,26,3,500,500,1
7,1,27,3,500,500,1
7,1,28,1,8000,8000,1
7,1,29,3,500,500,1
7,1,30,3,500,500,1
7,1,31,3,500,500,1
18,1,12,3,1500,1500,1
18,1,12,4,1500,1500,1
18,1,14,3,400,400,1
18,1,20,3,350,350,1
18,1,22,3,600,600,1
18,1,26,3,300,300,1
18,1,28,3,350,350,1
18,1,29,3,250,250,1
19,1,19,3,500,500,1
19,1,21,3,600,600,1
19,1,22,3,500,500,1
19,1,25,3,500,500,1
19,1,29,3,500,500,1
19,1,30,3,600,600,1
28,1,28,1,30000,30000,1
36,1,12,3,200,200,1
36,1,13,3,200,200,1
36,1,14,3,200,200,1
36,1,15,3,200,200,1
36,1,16,3,200,200,1
36,1,17,3,200,200,1
36,1,18,3,200,200,1
36,1,19,3,200,200,1
36,1,22,3,200,200,1
36,1,23,3,200,200,1
36,1,24,3,200,200,1
36,1,25,3,200,200,1
36,1,27,3,200,200,1
36,1,28,3,200,200,1
36,1,29,3,200,200,1
36,1,30,3,200,200,1
36,1,31,3,200,200,1
40,1,19,3,800,800,1
40,1,20,3,16000,16000,1
40,1,24,3,14500,14500,1
40,1,27,3,15000,15000,1
40,1,29,3,800,800,1
40,1,30,3,14500,14500,1
42,1,19,3,1500,1500,1
42,1,20,3,3800,3800,1
42,1,21,3,17500,17500,1
42,1,22,3,11500,11500,1
42,1,23,3,600,600,1
42,1,26,3,17500,17500,1
42,1,27,3,18000,18000,1
42,1,28,2,18000,18000,1
42,1,29,3,12000,12000,1
44,1,12,3,1200,1200,1
44,1,13,4,200,200,1
44,1,14,3,1200,1200,1
44,1,15,4,200,200,1
44,1,16,4,200,200,1
44,1,19,4,200,200,1
44,1,20,4,200,200,1
44,1,21,4,200,200,1
44,1,22,4,200,200,1
44,1,23,4,200,200,1
44,1,26,4,200,200,1
44,1,27,4,200,200,1
44,1,29,4,200,200,1
44,1,30,4,200,200,1
51,1,12,3,1500,1500,1
51,1,13,3,1500,1500,1
51,1,14,3,1500,1500,1
51,1,15,3,1500,1500,1
51,1,16,3,1500,1500,1
51,1,19,3,1500,1500,1
51,1,20,3,1500,1500,1
51,1,21,3,1500,1500,1
51,1,22,3,1500,1500,1
51,1,23,3,1500,1500,1
51,1,26,3,1500,1500,1
51,1,27,3,1500,1500,1
51,1,28,3,1500,1500,1
51,1,29,3,1500,1500,1
51,1,30,3,1500,1500,1
52,1,10,2,9000,9000,1
52,1,12,3,3000,3000,1
52,1,13,3,3000,3000,1
52,1,14,3,3000,3000,1
52,1,15,3,3000,3000,1
52,1,16,3,3000,3000,1
52,1,17,3,3000,3000,1
52,1,18,3,3000,3000,1
52,1,19,3,3000,3000,1
52,1,20,3,3000,3000,1
52,1,21,3,3000,3000,1
52,1,22,3,3000,3000,1
52,1,23,3,3000,3000,1
52,1,24,3,3000,3000,1
52,1,25,3,3000,3000,1
52,1,26,3,3000,3000,1
52,1,27,3,3000,3000,1
52,1,28,3,3000,3000,1
52,1,29,3,3000,3000,1
52,1,30,3,3000,3000,1
52,1,31,3,3000,3000,1
54,1,12,3,200,200,1
54,1,13,3,200,200,1
54,1,14,3,200,200,1
54,1,15,3,200,200,1
54,1,16,3,200,200,1
54,1,19,3,200,200,1
54,1,20,3,200,200,1
54,1,21,3,200,200,1
54,1,22,3,200,200,1
54,1,23,3,200,200,1
54,1,26,3,200,200,1
54,1,27,3,200,200,1
54,1,28,3,200,200,1
54,1,29,3,200,200,1
54,1,30,3,200,200,1
55,1,22,4,2000,2000,1
55,1,29,4,2000,2000,1
56,1,14,2,3000,3000,1
56,1,21,2,2500,2500,1
56,1,28,2,2500,2500,1
57,1,20,2,10000,10000,1
57,1,20,3,2000,2000,1
57,1,27,2,10000,10000,1
57,1,27,3,2000,2000,1
62,1,20,2,25000,25000,1
62,1,20,3,400,400,1
62,1,27,2,25000,25000,1
62,1,27,3,1400,1400,1
62,1,31,2,5000,5000,1
62,1,31,3,600,600,1
66,1,16,3,1000,1000,1
66,1,16,4,500,500,1
66,1,17,4,500,500,1
66,1,18,3,1000,1000,1
66,1,18,4,500,500,1
66,1,19,4,500,500,1
66,1,20,3,1000,1000,1
66,1,20,4,500,500,1
66,1,22,3,1000,1000,1
66,1,22,4,500,500,1
66,1,25,3,1000,1000,1
66,1,26,3,1000,1000,1
66,1,28,3,1000,1000,1
66,1,28,4,500,500,1
66,1,29,3,1000,1000,1
66,1,29,4,500,500,1
81,1,12,3,200,200,1
81,1,13,3,200,200,1
81,1,14,3,200,200,1
81,1,16,3,200,200,1
81,1,19,3,200,200,1
81,1,20,3,200,200,1
81,1,21,3,200,200,1
81,1,22,3,200,200,1
81,1,23,3,200,200,1
81,1,26,3,200,200,1
81,1,27,3,200,200,1
81,1,29,3,200,200,1
81,1,30,3,200,200,1
82,1,1,3,1200,1200,1
82,1,12,3,350,350,1
82,1,13,3,300,300,1
82,1,14,3,300,300,1
82,1,15,3,500,500,1
82,1,16,3,350,350,1
82,1,17,3,350,350,1
82,1,18,3,450,450,1
82,1,19,3,400,400,1
82,1,20,3,400,400,1
82,1,21,3,550,550,1
82,1,23,3,600,600,1
82,1,24,3,500,500,1
82,1,25,3,500,500,1
82,1,26,3,500,500,1
82,1,28,3,450,450,1
82,1,29,3,700,700,1
82,1,30,3,400,400,1
82,1,31,3,400,400,1
86,1,12,3,600,600,1
86,1,13,3,300,300,1
86,1,14,3,400,400,1
86,1,15,3,560,560,1
86,1,16,3,400,400,1
86,1,17,3,400,400,1
86,1,21,3,400,400,1
86,1,22,3,600,600,1
86,1,23,3,450,450,1
86,1,25,3,400,400,1
86,1,28,3,400,400,1
86,1,29,3,250,250,1
92,1,12,4,500,500,1
92,1,15,4,500,500,1
92,1,16,4,500,500,1
92,1,17,4,500,500,1
92,1,18,4,500,500,1
92,1,19,4,500,500,1
92,1,20,4,500,500,1
92,1,21,4,500,500,1
92,1,22,4,500,500,1
92,1,23,4,500,500,1
92,1,24,4,500,500,1
92,1,25,4,500,500,1
92,1,26,4,500,500,1
92,1,27,4,500,500,1
92,1,28,4,500,500,1
92,1,29,4,500,500,1
92,1,30,4,500,500,1
92,1,31,4,500,500,1
95,1,12,3,1000,1000,1
95,1,13,3,1000,1000,1
95,1,14,3,1000,1000,1
95,1,15,3,1000,1000,1
95,1,16,3,1000,1000,1
95,1,19,3,1000,1000,1
95,1,21,3,1000,1000,1
95,1,22,3,1000,1000,1
95,1,23,3,1000,1000,1
95,1,26,3,1000,1000,1
95,1,27,3,1000,1000,1
95,1,28,3,1000,1000,1
95,1,29,3,1000,1000,1
95,1,30,3,1000,1000,1
97,1,12,3,2000,2000,1
97,1,13,3,2000,2000,1
97,1,14,3,2000,2000,1
97,1,15,3,2000,2000,1
97,1,16,3,2000,2000,1
97,1,19,3,1500,1500,1
97,1,20,3,2000,2000,1
97,1,21,3,2000,2000,1
97,1,22,3,2000,2000,1
97,1,23,3,2000,2000,1
97,1,26,3,2000,2000,1
97,1,27,3,2000,2000,1
97,1,28,3,2000,2000,1
97,1,29,3,2000,2000,1
97,1,30,3,2000,2000,1
99,1,12,3,300,300,1
99,1,13,3,200,200,1
99,1,14,3,200,200,1
99,1,15,3,200,200,1
99,1,16,3,200,200,1
99,1,19,3,200,200,1
99,1,20,3,200,200,1
99,1,21,3,200,200,1
99,1,22,3,200,200,1
99,1,23,3,200,200,1
99,1,26,3,200,200,1
99,1,27,3,200,200,1
99,1,28,3,200,200,1
99,1,29,3,200,200,1
99,1,30,3,200,200,1
113,1,19,3,200,200,1
113,1,20,3,200,200,1
113,1,21,3,200,200,1
113,1,22,3,200,200,1
113,1,23,3,200,200,1
113,1,26,3,200,200,1
113,1,27,3,200,200,1
113,1,29,3,300,300,1
113,1,30,3,300,300,1
154,1,15,3,200,200,1
154,1,19,3,200,200,1
154,1,20,3,200,200,1
154,1,22,3,150,150,1
154,1,24,3,200,200,1
154,1,26,3,150,150,1
154,1,27,3,200,200,1
154,1,28,3,200,200,1
156,1,14,3,300,300,1
156,1,15,3,400,400,1
156,1,16,3,300,300,1
156,1,19,4,300,300,1
156,1,20,3,400,400,1
156,1,21,3,300,300,1
156,1,23,3,200,200,1
156,1,27,3,300,300,1
156,1,28,3,200,200,1
156,1,29,3,300,300,1
156,1,30,3,400,400,1
156,1,31,3,300,300,1
157,1,12,3,200,200,1
157,1,12,4,400,400,1
157,1,12,5,300,300,1
157,1,13,4,200,200,1
157,1,13,5,300,300,1
157,1,14,4,200,200,1
157,1,14,5,800,800,1
157,1,15,4,300,300,1
157,1,16,3,1200,1200,1
157,1,20,4,700,700,1
157,1,20,5,300,300,1
157,1,21,4,500,500,1
157,1,26,4,500,500,1
157,1,26,5,200,200,1
157,1,29,3,200,200,1
157,1,29,4,700,700,1
161,1,12,3,200,200,1
161,1,13,3,150,150,1
161,1,14,3,200,200,1
161,1,15,3,200,200,1
161,1,16,3,200,200,1
161,1,19,3,100,100,1
161,1,20,3,200,200,1
161,1,21,3,150,150,1
161,1,22,3,200,200,1
161,1,29,3,200,200,1
161,1,30,3,200,200,1
161,1,31,3,150,150,1
162,1,12,3,100,100,1
162,1,16,3,500,500,1
162,1,18,3,300,300,1
164,1,19,2,5000,5000,1
164,1,21,2,5000,5000,1
164,1,23,2,5000,5000,1
164,1,31,2,5000,5000,1
202,1,13,3,500,500,1
202,1,14,3,400,400,1
202,1,15,3,400,400,1
202,1,16,3,200,200,1
202,1,19,3,1000,1000,1
202,1,20,3,200,200,1
202,1,21,3,200,200,1
202,1,22,3,500,500,1
202,1,23,3,600,600,1
202,1,26,3,400,400,1
202,1,27,3,400,400,1
253,1,15,3,500,500,1
253,1,16,3,400,400,1
253,1,19,3,500,500,1
253,1,20,3,400,400,1
253,1,21,3,400,400,1
253,1,22,3,500,500,1
253,1,23,3,400,400,1
253,1,27,3,500,500,1
253,1,28,3,100,100,1
253,1,29,3,500,500,1
253,1,30,3,400,400,1
254,1,12,3,400,400,1
254,1,14,3,400,400,1
254,1,15,3,400,400,1
254,1,16,3,500,500,1
254,1,17,3,400,400,1
254,1,19,3,500,500,1
254,1,20,3,400,400,1
254,1,21,3,400,400,1
254,1,22,3,300,300,1
254,1,23,3,400,400,1
254,1,24,3,500,500,1
254,1,26,3,400,400,1
254,1,27,3,400,400,1
254,1,29,3,500,500,1
254,1,30,3,400,400,1
254,1,31,3,500,500,1
256,1,1,2,3500,3500,1
256,1,14,2,1000,1000,1
256,1,17,2,1000,1000,1
256,1,20,2,1200,1200,1
256,1,24,2,1500,1500,1
256,1,27,2,1000,1000,1
256,1,30,2,1000,1000,1
258,1,1,2,10000,10000,1
258,1,14,3,1000,1000,1
258,1,15,3,1000,1000,1
258,1,16,3,1000,1000,1
258,1,19,3,1000,1000,1
258,1,20,3,500,500,1
258,1,21,3,800,800,1
258,1,22,3,1000,1000,1
258,1,23,3,900,900,1
258,1,26,3,1000,1000,1
258,1,27,3,1000,1000,1
258,1,28,3,1000,1000,1
258,1,29,3,1000,1000,1
258,1,30,3,1000,1000,1
261,1,15,3,300,300,1
261,1,16,3,250,250,1
261,1,19,3,400,400,1
261,1,21,3,200,200,1
261,1,23,3,300,300,1
261,1,29,3,200,200,1
273,1,15,5,220,220,1
274,1,13,3,300,300,1
274,1,14,3,300,300,1
274,1,15,3,300,300,1
274,1,16,3,300,300,1
274,1,19,3,300,300,1
274,1,20,3,300,300,1
274,1,21,3,300,300,1
274,1,22,3,300,300,1
274,1,23,3,300,300,1
309,1,12,3,150,150,1
309,1,13,3,150,150,1
309,1,14,3,150,150,1
309,1,15,3,150,150,1
309,1,16,3,150,150,1
309,1,17,3,150,150,1
309,1,19,3,150,150,1
309,1,20,3,150,150,1
309,1,21,3,150,150,1
309,1,23,3,150,150,1
309,1,25,3,150,150,1
309,1,27,3,250,250,1
309,1,28,3,200,200,1
309,1,29,3,250,250,1
309,1,30,3,250,250,1
309,1,31,3,250,250,1
314,1,12,3,150,150,1
314,1,13,3,150,150,1
314,1,14,3,150,150,1
314,1,15,3,150,150,1
314,1,16,3,150,150,1
314,1,19,3,200,200,1
314,1,20,3,150,150,1
314,1,21,3,150,150,1
314,1,22,3,200,200,1
314,1,23,3,150,150,1
314,1,24,3,200,200,1
314,1,26,3,200,200,1
314,1,27,3,150,150,1
314,1,29,3,150,150,1
314,1,30,3,150,150,1
314,1,31,3,200,200,1
343,1,12,3,200,200,1
343,1,13,3,200,200,1
343,1,14,3,200,200,1
343,1,15,3,200,200,1
343,1,16,3,200,200,1
343,1,19,3,200,200,1
343,1,20,3,200,200,1
343,1,21,3,200,200,1
343,1,22,3,200,200,1
343,1,23,3,200,200,1
343,1,26,3,200,200,1
343,1,27,3,200,200,1
343,1,28,3,200,200,1
343,1,29,3,200,200,1
343,1,30,3,200,200,1
359,1,12,3,500,500,1
359,1,13,3,500,500,1
359,1,14,3,500,500,1
359,1,15,3,600,600,1
359,1,16,3,700,700,1
359,1,19,3,500,500,1
359,1,20,3,600,600,1
359,1,21,3,700,700,1
359,1,22,3,500,500,1
359,1,23,3,500,500,1
359,1,26,3,600,600,1
359,1,27,3,500,500,1
359,1,28,3,500,500,1
359,1,29,3,600,600,1
359,1,30,3,600,600,1
379,1,12,3,200,200,1
379,1,13,3,300,300,1
379,1,15,3,200,200,1
379,1,16,3,350,350,1
379,1,17,3,300,300,1
379,1,18,3,500,500,1
379,1,19,3,300,300,1
379,1,20,3,150,150,1
379,1,22,3,300,300,1
379,1,23,3,250,250,1
379,1,24,3,250,250,1
379,1,26,3,400,400,1
379,1,27,3,300,300,1
379,1,28,3,200,200,1
379,1,29,3,250,250,1
379,1,30,3,200,200,1
379,1,31,3,400,400,1
380,1,19,4,200,200,1
381,1,11,3,400,400,1
381,1,11,5,350,350,1
381,1,13,3,600,600,1
381,1,14,3,800,800,1
381,1,15,3,400,400,1
381,1,16,3,500,500,1
381,1,17,3,400,400,1
381,1,18,3,300,300,1
381,1,19,3,300,300,1
381,1,20,3,200,200,1
381,1,21,3,300,300,1
381,1,22,3,200,200,1
381,1,23,3,300,300,1
381,1,24,3,250,250,1
381,1,25,3,300,300,1
381,1,26,3,200,200,1
381,1,27,3,200,200,1
381,1,28,3,200,200,1
381,1,29,3,300,300,1
381,1,30,3,200,200,1
383,1,13,3,500,500,1
383,1,14,3,300,300,1
383,1,15,3,300,300,1
383,1,16,3,300,300,1
383,1,17,3,300,300,1
383,1,18,3,400,400,1
383,1,19,3,200,200,1
383,1,20,3,300,300,1
383,1,22,3,300,300,1
383,1,23,3,300,300,1
383,1,25,3,250,250,1
383,1,26,3,200,200,1
383,1,27,3,310,310,1
383,1,28,3,400,400,1
383,1,29,3,200,200,1
384,1,28,2,4000,4000,1
387,1,13,3,300,300,1
387,1,15,3,400,400,1
387,1,16,3,700,700,1
387,1,17,3,200,200,1
387,1,18,3,500,500,1
387,1,20,3,350,350,1
387,1,21,3,250,250,1
387,1,24,3,400,400,1
387,1,27,3,300,300,1
387,1,28,3,300,300,1
397,1,18,2,700,700,1
397,1,19,3,300,300,1
397,1,22,2,1250,1250,1
397,1,27,2,450,450,1
403,1,21,2,600,600,1
403,1,23,2,400,400,1
403,1,30,2,600,600,1
409,1,27,3,500,500,1
411,1,16,3,1000,1000,1
411,1,29,3,1000,1000,1
424,1,13,3,150,150,1
424,1,14,3,100,100,1
424,1,15,3,150,150,1
424,1,18,3,200,200,1
424,1,19,3,150,150,1
424,1,20,3,150,150,1
424,1,21,3,150,150,1
424,1,22,3,150,150,1
424,1,23,3,200,200,1
424,1,26,3,150,150,1
424,1,27,3,200,200,1
424,1,29,3,150,150,1
424,1,30,3,200,200,1
426,1,12,3,200,200,1
426,1,13,3,150,150,1
426,1,14,3,100,100,1
426,1,15,3,100,100,1
426,1,17,3,100,100,1
426,1,19,3,150,150,1
426,1,20,3,100,100,1
426,1,21,3,200,200,1
426,1,22,3,150,150,1
426,1,23,3,200,200,1
426,1,26,3,150,150,1
426,1,27,3,200,200,1
426,1,29,3,150,150,1
426,1,30,3,150,150,1
431,1,26,3,200,200,1
431,1,27,3,200,200,1
431,1,29,3,200,200,1
431,1,30,3,200,200,1
432,1,12,3,100,100,1
432,1,13,3,100,100,1
432,1,14,3,200,200,1
432,1,15,3,150,150,1
432,1,18,3,150,150,1
432,1,19,3,200,200,1
432,1,20,3,200,200,1
432,1,21,3,200,200,1
432,1,22,3,150,150,1
432,1,23,3,200,200,1
432,1,26,3,150,150,1
432,1,27,3,200,200,1
432,1,29,3,200,200,1
432,1,30,3,200,200,1
435,2,7,3,500,500,1
435,2,10,3,500,500,1
435,2,13,3,500,500,1
435,2,16,3,500,500,1
435,2,18,2,1500,1500,1
435,2,20,3,500,500,1
435,2,23,2,1500,1500,1
435,2,24,3,500,500,1
435,2,27,3,500,500,1
462,2,1,3,300,300,1
462,2,2,3,300,300,1
462,2,4,3,300,300,1
462,2,5,3,300,300,1
462,2,6,3,300,300,1
462,2,9,3,300,300,1
462,2,10,3,400,400,1
462,2,11,3,400,400,1
462,2,12,3,400,400,1
462,2,13,3,300,300,1
462,2,15,3,400,400,1
462,2,16,3,300,300,1
462,2,17,3,300,300,1
462,2,18,3,300,300,1
462,2,21,3,300,300,1
462,2,22,3,300,300,1
462,2,23,3,300,300,1
462,2,24,3,300,300,1
462,2,25,3,300,300,1
462,2,26,3,300,300,1
462,2,27,3,300,300,1
462,2,28,3,300,300,1
467,2,1,3,200,200,1
467,2,3,3,200,200,1
467,2,5,3,200,200,1
467,2,6,3,200,200,1
467,2,7,3,200,200,1
467,2,8,3,200,200,1
467,2,11,3,200,200,1
467,2,12,3,200,200,1
467,2,13,3,200,200,1
467,2,15,3,200,200,1
467,2,16,3,200,200,1
467,2,17,3,200,200,1
467,2,18,3,200,200,1
467,2,20,3,200,200,1
467,2,21,3,200,200,1
467,2,22,3,200,200,1
467,2,24,3,200,200,1
467,2,25,3,200,200,1
467,2,26,3,200,200,1
467,2,27,3,200,200,1
467,2,28,3,200,200,1
470,2,3,3,300,300,1
470,2,4,3,200,200,1
470,2,5,3,200,200,1
470,2,6,3,200,200,1
470,2,9,3,150,150,1
470,2,10,3,150,150,1
470,2,11,3,150,150,1
470,2,12,3,150,150,1
470,2,13,3,150,150,1
470,2,16,3,150,150,1
470,2,17,3,150,150,1
470,2,20,3,150,150,1
470,2,23,3,150,150,1
470,2,25,3,150,150,1
470,2,26,3,150,150,1
470,2,27,3,150,150,1
471,2,4,3,500,500,1
471,2,5,3,500,500,1
471,2,7,3,500,500,1
471,2,9,3,500,500,1
471,2,10,3,500,500,1
471,2,11,3,500,500,1
471,2,12,3,500,500,1
471,2,13,3,500,500,1
471,2,14,3,500,500,1
471,2,15,3,500,500,1
471,2,16,3,500,500,1
471,2,17,3,500,500,1
471,2,18,3,500,500,1
471,2,26,3,500,500,1
472,2,2,3,500,500,1
472,2,3,3,400,400,1
472,2,5,3,700,700,1
472,2,6,3,800,800,1
472,2,8,3,800,800,1
472,2,9,3,900,900,1
472,2,10,3,500,500,1
472,2,11,3,700,700,1
472,2,12,3,500,500,1
472,2,14,3,600,600,1
472,2,15,3,900,900,1
472,2,17,3,700,700,1
472,2,18,3,500,500,1
472,2,19,3,600,600,1
472,2,20,3,700,700,1
472,2,21,3,800,800,1
472,2,22,3,1000,1000,1
472,2,23,3,300,300,1
472,2,24,3,700,700,1
472,2,25,3,700,700,1
472,2,26,3,600,600,1
472,2,27,3,700,700,1
472,2,28,3,400,400,1
473,2,2,3,1000,1000,1
473,2,3,3,800,800,1
473,2,4,3,1000,1000,1
473,2,9,3,800,800,1
473,2,11,3,500,500,1
473,2,12,3,1000,1000,1
473,2,13,3,600,600,1
473,2,16,3,1000,1000,1
473,2,17,3,800,800,1
474,2,2,3,600,600,1
474,2,3,3,200,200,1
474,2,4,3,500,500,1
474,2,5,3,400,400,1
474,2,6,3,400,400,1
474,2,9,3,500,500,1
474,2,10,3,400,400,1
474,2,12,3,600,600,1
474,2,16,3,400,400,1
474,2,22,3,800,800,1
474,2,24,3,600,600,1
474,2,25,3,500,500,1
475,2,5,3,1000,1000,1
475,2,17,3,1000,1000,1
475,2,23,3,1000,1000,1
479,2,1,3,1000,1000,1
479,2,2,3,1000,1000,1
479,2,3,3,1000,1000,1
479,2,4,3,1000,1000,1
479,2,5,3,1000,1000,1
479,2,6,3,1000,1000,1
479,2,7,3,1000,1000,1
479,2,8,3,1000,1000,1
479,2,9,3,1000,1000,1
479,2,10,3,1000,1000,1
479,2,11,3,1000,1000,1
479,2,12,3,1000,1000,1
479,2,13,3,1000,1000,1
479,2,14,3,1000,1000,1
479,2,15,3,1000,1000,1
479,2,16,3,1000,1000,1
479,2,17,3,1000,1000,1
479,2,18,3,1000,1000,1
479,2,19,3,1000,1000,1
479,2,20,3,1000,1000,1
479,2,21,3,1000,1000,1
479,2,22,3,1000,1000,1
479,2,23,3,1000,1000,1
479,2,24,3,1000,1000,1
479,2,25,3,1000,1000,1
479,2,26,3,1000,1000,1
479,2,27,3,1000,1000,1
479,2,28,3,1000,1000,1
480,2,1,3,500,500,1
480,2,2,3,500,500,1
480,2,3,3,500,500,1
480,2,6,3,500,500,1
480,2,7,3,500,500,1
480,2,8,3,500,500,1
480,2,9,3,500,500,1
480,2,13,3,500,500,1
480,2,14,3,500,500,1
480,2,15,3,500,500,1
480,2,20,3,500,500,1
480,2,21,3,500,500,1
480,2,22,3,500,500,1
480,2,27,3,500,500,1
480,2,28,3,500,500,1
484,2,1,3,1200,1200,1
484,2,2,3,1200,1200,1
484,2,3,3,1200,1200,1
484,2,4,3,1200,1200,1
484,2,5,3,1200,1200,1
484,2,6,3,1200,1200,1
484,2,9,3,1200,1200,1
484,2,10,3,1200,1200,1
484,2,11,3,1200,1200,1
484,2,12,3,1200,1200,1
484,2,13,3,1200,1200,1
484,2,16,3,1200,1200,1
484,2,17,3,1200,1200,1
484,2,18,3,1200,1200,1
484,2,19,3,1200,1200,1
484,2,20,3,1200,1200,1
484,2,21,3,1200,1200,1
484,2,23,3,1200,1200,1
484,2,24,3,1200,1200,1
484,2,25,3,1200,1200,1
484,2,26,3,1200,1200,1
484,2,27,3,1200,1200,1
488,2,1,2,7000,7000,1
488,2,8,2,7000,7000,1
488,2,15,2,7000,7000,1
488,2,22,2,7000,7000,1
495,2,1,2,3000,3000,1
495,2,8,2,3000,3000,1
495,2,15,2,3000,3000,1
495,2,22,2,4000,4000,1
506,2,2,3,1000,1000,1
506,2,3,3,1000,1000,1
506,2,4,3,1000,1000,1
506,2,5,3,1000,1000,1
506,2,6,3,1000,1000,1
506,2,9,3,1000,1000,1
506,2,10,3,1000,1000,1
506,2,11,3,1000,1000,1
506,2,12,3,1000,1000,1
506,2,13,3,1000,1000,1
506,2,16,3,1000,1000,1
506,2,17,3,1000,1000,1
506,2,18,3,1000,1000,1
506,2,19,3,1000,1000,1
506,2,20,3,1000,1000,1
506,2,23,3,1000,1000,1
506,2,24,3,1000,1000,1
506,2,25,3,1000,1000,1
506,2,26,3,1000,1000,1
506,2,27,3,1000,1000,1
508,2,3,3,500,500,1
508,2,4,3,500,500,1
508,2,5,3,500,500,1
508,2,6,3,500,500,1
508,2,9,3,500,500,1
508,2,10,3,500,500,1
508,2,11,3,500,500,1
508,2,12,3,500,500,1
508,2,13,3,500,500,1
508,2,16,3,500,500,1
508,2,17,3,500,500,1
508,2,18,3,500,500,1
508,2,19,3,500,500,1
508,2,20,3,500,500,1
508,2,23,3,500,500,1
508,2,24,3,500,500,1
508,2,25,3,500,500,1
508,2,26,3,500,500,1
508,2,27,3,500,500,1
509,2,9,3,1000,1000,1
509,2,10,3,1000,1000,1
509,2,11,3,1000,1000,1
509,2,12,3,1000,1000,1
509,2,13,3,1000,1000,1
509,2,16,3,1000,1000,1
509,2,17,3,1000,1000,1
509,2,18,3,1000,1000,1
509,2,19,3,1000,1000,1
509,2,20,3,1000,1000,1
509,2,23,3,1000,1000,1
509,2,24,3,1000,1000,1
509,2,25,3,1000,1000,1
509,2,26,3,1000,1000,1
509,2,27,3,1000,1000,1
513,2,2,4,700,700,1
513,2,3,4,700,700,1
513,2,4,4,700,700,1
513,2,5,4,700,700,1
513,2,6,4,700,700,1
513,2,7,4,700,700,1
513,2,9,4,700,700,1
513,2,10,4,700,700,1
513,2,11,4,700,700,1
513,2,12,4,700,700,1
513,2,13,4,700,700,1
513,2,14,4,700,700,1
513,2,16,4,700,700,1
513,2,17,4,700,700,1
513,2,18,4,700,700,1
513,2,19,4,700,700,1
513,2,20,4,700,700,1
513,2,21,4,700,700,1
513,2,23,4,700,700,1
513,2,24,4,700,700,1
513,2,25,4,700,700,1
513,2,26,4,700,700,1
513,2,27,4,700,700,1
513,2,28,4,700,700,1
514,2,1,3,200,200,1
514,2,2,3,200,200,1
514,2,3,3,180,180,1
514,2,5,3,200,200,1
514,2,6,3,200,200,1
514,2,7,3,200,200,1
514,2,8,3,200,200,1
514,2,9,3,200,200,1
514,2,12,3,200,200,1
514,2,13,3,150,150,1
514,2,14,3,200,200,1
514,2,15,3,200,200,1
514,2,16,3,250,250,1
514,2,18,3,160,160,1
514,2,19,3,200,200,1
514,2,20,3,200,200,1
514,2,21,3,200,200,1
514,2,24,3,200,200,1
514,2,25,4,160,160,1
514,2,26,3,200,200,1
514,2,27,3,200,200,1
517,2,1,3,250,250,1
517,2,2,3,260,260,1
517,2,3,3,250,250,1
517,2,4,3,250,250,1
517,2,5,3,300,300,1
517,2,6,3,260,260,1
517,2,8,3,250,250,1
517,2,9,3,250,250,1
517,2,10,3,250,250,1
517,2,12,3,300,300,1
517,2,14,3,300,300,1
517,2,15,3,300,300,1
517,2,16,3,300,300,1
517,2,17,3,250,250,1
517,2,19,3,200,200,1
517,2,20,3,250,250,1
517,2,21,3,280,280,1
517,2,23,3,900,900,1
517,2,24,3,250,250,1
517,2,25,3,250,250,1
517,2,26,3,250,250,1
517,2,27,3,260,260,1
518,2,1,3,450,450,1
518,2,2,3,500,500,1
518,2,3,3,300,300,1
518,2,4,3,500,500,1
518,2,5,3,420,420,1
518,2,6,3,400,400,1
518,2,7,3,500,500,1
518,2,8,3,400,400,1
518,2,9,3,500,500,1
518,2,10,3,400,400,1
518,2,11,3,400,400,1
518,2,12,3,500,500,1
518,2,13,3,500,500,1
518,2,14,3,500,500,1
518,2,15,3,500,500,1
518,2,16,3,500,500,1
518,2,17,3,500,500,1
518,2,18,3,500,500,1
518,2,19,3,500,500,1
518,2,20,3,500,500,1
518,2,21,3,500,500,1
518,2,22,3,500,500,1
518,2,23,3,500,500,1
518,2,24,3,400,400,1
518,2,25,3,500,500,1
518,2,26,3,500,500,1
518,2,27,3,500,500,1
519,2,1,3,490,490,1
519,2,2,3,660,660,1
519,2,3,3,600,600,1
519,2,4,3,600,600,1
519,2,5,3,700,700,1
519,2,7,3,600,600,1
519,2,8,3,600,600,1
519,2,9,3,500,500,1
519,2,10,3,600,600,1
519,2,11,3,550,550,1
519,2,12,3,600,600,1
